x1	x2	y
0.19501925	0.51719093	0.18806294
0.15879148	0.6391667	0.064427026
0.814297	0.49453944	-0.5483601
0.7623099	0.850249	-0.741303
0.81922406	0.023809671	0.944444
0.9531708	0.6322099	0.09326233
0.004325986	0.6244193	-0.67101794
0.15569848	0.9628106	-0.41420025
0.89646417	0.17020935	0.09467027
0.12940973	0.53517157	-0.2468856
0.36754745	0.7140914	-1.0190318
0.03421533	0.87069815	-0.089673616
0.54483354	0.50982046	-0.36811948
0.18107224	0.5310715	0.18891965
0.8396955	0.987114	-0.1411748
0.17616326	0.29042435	0.16751905
0.6039796	0.7811522	-0.3409471
0.08033222	0.31340748	0.17570096
0.10276437	0.9594564	-0.3931715
0.32937342	0.80072564	-1.4585476
0.77255464	0.5461494	-0.33021027
0.5975247	0.82526153	-0.04527334
0.43683273	0.7631376	-0.6789553
0.4334662	0.507867	-0.23730677
0.6709157	0.04889095	-0.40764964
0.26193696	0.10092741	0.55608696
0.34795296	0.46855372	-0.29850107
0.6995867	0.09983832	-0.36207673
0.08154786	0.8470471	-0.40513754
0.44044358	0.24723053	0.37628287
0.38461977	0.52666676	-0.20368364
0.13435066	0.019129932	0.8323947
0.17165554	0.8962884	-0.6886651
0.64502394	0.0022853017	-0.36729196
0.2306515	0.8792314	-1.0316323
0.979564	0.5994179	-0.48218593
0.77803916	0.58236206	-0.16606162
0.7910248	0.10905415	0.86029786
0.58401996	0.056714594	-0.49148488
0.008223891	0.920322	0.10023844
0.5483535	0.70931345	-0.11485593
0.4330958	0.08698183	0.5506836
0.87971115	0.044885397	-0.059549473
0.17198992	0.661125	0.0652076
0.31433952	0.63477707	-0.35705778
0.03914064	0.6876324	-0.51154584
0.16965514	0.7775513	-0.7055956
0.44463593	0.09473914	0.60107815
0.3806932	0.41653126	-0.5085919
0.8108236	0.2782278	0.30566984
0.5443699	0.27556938	0.42491558
0.5173189	0.9387526	-0.19784792
0.7151415	0.60724443	-0.33277336
