x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	y
0.6657249	0.23344845	0.5683843	0.96981436	0.5732704	0.40096217	0.99230754	0.7105774	0.56453335	0.51244825	0.024218401
0.20008618	0.98725283	0.96954936	0.090726614	0.9391904	0.69342345	0.94527787	0.5493044	0.61418873	0.85588497	1.1232104
0.07001454	0.037157357	0.9908852	0.26018345	0.38113028	0.26109552	0.4583193	0.9295372	0.6990448	0.87690794	0.36807543
0.92038727	0.12375313	0.1826284	0.004372418	0.47155035	0.65087444	0.14813685	0.6103482	0.26255077	0.26336038	0.65031874
0.25541037	0.34717602	0.48901653	0.12365192	0.5326536	0.17043173	0.77307373	0.25984687	0.8597993	0.86972195	0.2836351
0.18384218	0.17032546	0.28067744	0.60456	0.4512052	0.6827267	0.10773164	0.55938894	0.5929876	0.7298407	-0.11922426
0.19834471	0.778098	0.7787029	0.8792729	0.54976827	0.7050795	0.30491847	0.8602341	0.5271015	0.28240383	0.6974106
0.56331795	0.90544075	0.18788934	0.6962233	0.4065349	0.015330553	0.7596906	0.89674926	0.7447419	0.085882366	0.15036435
0.5651214	0.5814113	0.35360885	0.056572497	0.29162657	0.24707109	0.5444538	0.33864123	0.5451459	0.94038117	-0.2514706
0.69856495	0.4806245	0.66283154	0.5772678	0.7064303	0.81478107	0.66795707	0.4831043	0.61247516	0.8725874	-0.04545885
0.5910291	0.5265518	0.82848084	0.64928716	0.4609186	0.6033051	0.25047427	0.48778254	0.5240191	0.013273776	0.41318068
0.4311074	0.3431784	0.075059235	0.20135677	0.026808739	0.99863327	0.018462121	0.45760304	0.15845817	0.17909902	-0.6951369
0.10959035	0.7765129	0.21381158	0.96104294	0.99258804	0.7205208	0.8779388	0.016842663	0.33192968	0.41106087	-0.22727871
0.8732111	0.8358039	0.28017223	0.49653316	0.04708737	0.3536561	0.44243765	0.36604738	0.7179936	0.32735085	-0.5044694
0.3592875	0.59379387	0.4616874	0.90010536	0.558488	0.07685518	0.06929731	0.6975586	0.24265301	0.28131896	0.047739297
0.19139403	0.30129814	0.7330287	0.04978621	0.072484136	0.7665427	0.29997158	0.17026508	0.41758412	0.10990888	-0.4109663
0.9859299	0.3017329	0.34468526	0.39676893	0.11051488	0.47169977	0.104736805	0.2255835	0.75214845	0.25086862	0.40131992
0.37496054	0.62928146	0.78648907	0.61677295	0.18774277	0.8881177	0.93346936	0.5828579	0.9318337	0.7790381	0.25188172
0.997482	0.028576672	0.39020497	0.3087657	0.2697423	0.38915223	0.18028802	0.9864654	0.32937282	0.060186386	0.2164435
0.6483067	0.91204613	0.3524502	0.8383615	0.52679014	0.84844965	0.79404455	0.3516202	0.1971997	0.7355294	-0.18819182
0.93991864	0.42803836	0.6164482	0.10958165	0.021597803	0.7905559	0.81029093	0.03970933	0.024929047	0.5621307	-0.3539086
0.32010865	0.71111345	0.29730392	0.20008224	0.697131	0.91907513	0.50474674	0.6894737	0.4269969	0.33342546	-0.7746347
0.29023737	0.5074378	0.59500855	0.8680803	0.59078085	0.80678684	0.70111376	0.86008614	0.024983644	0.590175	-0.049277607
0.77606475	0.22975612	0.10733795	0.43253052	0.021398962	0.8767943	0.8159175	0.6712291	0.9250917	0.514286	0.11562531
0.88230896	0.58536106	0.07147169	0.17797357	0.2254039	0.8332627	0.16667044	0.8063477	0.6502172	0.13689	-0.25884426
0.054991066	0.16691363	0.9483131	0.62227875	0.36348104	0.73030645	0.14283103	0.39435524	0.08386874	0.7399521	-0.250156
0.3473223	0.500577	0.012357414	0.89752907	0.02120781	0.37007493	0.0957948	0.63182575	0.91468364	0.1482141	-0.70678645
0.5303647	0.7314588	0.88155884	0.6487222	0.7748198	0.36552745	0.043373823	0.9723995	0.2874424	0.4629581	0.8478545
0.55390316	0.49060327	0.5267943	0.7701191	0.82668334	0.84389234	0.9944402	0.8149252	0.6837337	0.9571942	-0.24077815
0.032134652	0.81162655	0.9593433	0.46227515	0.8187779	0.886471	0.91893303	0.42185056	0.99788666	0.3677956	0.6448178
0.96718746	0.9618152	0.798612	0.008728385	0.19722903	0.9503513	0.75919026	0.90440035	0.9946936	0.5220069	0.072626874
0.622043	0.17747682	0.73845696	0.6269362	0.6744528	0.7664357	0.88788974	0.95761895	0.045570552	0.36994886	-0.011944562
0.9936153	0.2062155	0.21801227	0.07488072	0.48166	0.9629406	0.78614575	0.87155783	0.7972284	0.41227144	-0.09904532
0.7469641	0.66530144	0.13328153	0.43487	0.07006544	0.25681394	0.81184375	0.31625402	0.63683677	0.22726083	-0.1703327
0.40507716	0.48484653	0.98543143	0.55270904	0.3448233	0.53672194	0.27099288	0.09626639	0.6907953	0.31433153	0.14341795
0.16181278	0.50303274	0.04861921	0.8464822	0.5220955	0.8937738	0.46810675	0.23547041	0.2650513	0.5755824	-1.1605039
0.23568964	0.3275872	0.66271055	0.354616	0.039013803	0.80615175	0.06166154	0.71818984	0.8278809	0.49280423	-0.39130554
0.27471226	0.022404492	0.4116221	0.8110084	0.9145463	0.29940057	0.8214912	0.69701755	0.64807796	0.13541722	0.19655044
0.7244614	0.77785933	0.11693597	0.111624956	0.51610595	0.60706025	0.2077446	0.27569956	0.6672999	0.99081004	-0.5957335
0.7324718	0.23302114	0.69349355	0.9928692	0.37422538	0.87930393	0.4411198	0.27439588	0.015746057	0.32986337	0.32507807
0.6573515	0.8983036	0.5092033	0.9418096	0.39403623	0.48145902	0.9815051	0.72819394	0.22556454	0.09227836	0.4288565
0.47361058	0.5163051	0.14613098	0.01967138	0.7661959	0.14669448	0.65016323	0.43499792	0.616555	0.6895488	0.22007687
0.22057593	0.021943748	0.31055152	0.31145525	0.73199856	0.26612526	0.613164	0.80600446	0.40239882	0.32962453	0.7339805
0.22513622	0.26709545	0.97289455	0.88247514	0.06482607	0.45171136	0.9923452	0.8963611	0.11781144	0.29023618	0.03764
0.8384647	0.6925426	0.8077488	0.6659649	0.009060979	0.9929166	0.34890825	0.20452338	0.5749653	0.9763955	0.8931495
0.9237666	0.8887021	0.752474	0.9472889	0.8621563	0.210159	0.6346187	0.3915739	0.588101	0.15378177	0.44113198
0.54840577	0.40303767	0.2245248	0.15490353	0.92347455	0.7252201	0.33604735	0.21539152	0.3974169	0.15890557	-0.3799955
0.15831918	0.5302889	0.668286	0.94832945	0.04092312	0.06183833	0.34551007	0.27581686	0.26089853	0.13170809	0.077286676
0.8391256	0.7845567	0.33030558	0.68230104	0.14964563	0.72017807	0.12848216	0.028725147	0.11996323	0.6682835	0.19294718
0.65296555	0.93235856	0.35531694	0.87336355	0.5690789	0.8523193	0.2683224	0.7519779	0.56486666	0.57847106	0.13431704
0.5861499	0.9537256	0.23278463	0.3764463	0.5949782	0.4177838	0.28731072	0.7512667	0.76625204	0.2570206	-0.16322057
0.4618798	0.7211931	0.3719207	0.01811856	0.66710955	0.9042961	0.038131952	0.89738894	0.7364339	0.7763682	-0.28219044
0.12981963	0.9020766	0.74378186	0.2552656	0.6938958	0.37197578	0.6972644	0.12362385	0.8271605	0.264872	1.0054535
0.6228706	0.99707747	0.49068844	0.82246774	0.79345316	0.8564108	0.26698714	0.7367218	0.4510877	0.14809471	0.31416133
0.1641357	0.06600714	0.83220935	0.25901067	0.9359411	0.584345	0.1919561	0.63961184	0.9096716	0.5977375	0.19523259
0.008791804	0.124993086	0.97380996	0.3524139	0.63487947	0.7485349	0.78158504	0.7587428	0.804976	0.7347815	0.14482063
0.87966806	0.58458453	0.47481	0.36742657	0.90862894	0.5864646	0.53448665	0.042857528	0.5607949	0.82465357	0.041640468
0.7344837	0.47515988	0.48053455	0.9055486	0.64684194	0.76554954	0.51797026	0.7781088	0.20213997	0.105006754	-0.10372509
0.96648514	0.9458206	0.77456254	0.65093255	0.5608758	0.504472	0.052045822	0.23481905	0.7925738	0.2376076	0.7341004
0.1700744	0.08599442	0.33218694	0.39210677	0.7397732	0.8971983	0.42850268	0.12007314	0.28191274	0.22885162	0.2091063
0.9525797	0.66329736	0.06612098	0.61173606	0.17071521	0.8735186	0.090943396	0.0003450513	0.013187766	0.08978188	-0.25135592
0.6416906	0.39494836	0.62220293	0.86033773	0.5359215	0.89890414	0.5743259	0.5846599	0.098826945	0.71134514	0.16049597
0.7798877	0.6303479	0.1923297	0.11838174	0.36835313	0.039204	0.89486873	0.30522484	0.3221364	0.34085292	-0.2811157
0.77370346	0.7715943	0.4849754	0.49051094	0.27803648	0.81479913	0.14808887	0.14116514	0.17043817	0.6297147	0.3499303
0.8985899	0.990853	0.39916688	0.15018547	0.21595633	0.84621	0.4671715	0.10561603	0.0723058	0.59316313	-0.51621765
0.70242596	0.6216841	0.81393176	0.60447717	0.072366655	0.1761468	0.78123116	0.5156887	0.08532411	0.28356075	0.096051745
0.38036692	0.9751497	0.11253798	0.04313487	0.9721037	0.26458573	0.7585707	0.9050214	0.7455622	0.53103393	0.21134041
0.44985926	0.91538167	0.4370433	0.65049094	0.64670163	0.41618955	0.7022985	0.6079843	0.99841875	0.5647828	0.47534883
0.46932572	0.23411942	0.87979287	0.57723236	0.35542965	0.6142078	0.54128516	0.7297159	0.26932943	0.09556228	0.33862385
