x1	x2	y
0.17008841	0.18810564	0.6549491
0.29227823	0.07191199	-1.087426
0.4426573	0.8114221	-0.1698733
0.6871368	0.33887297	-0.7674206
0.43792772	0.28256863	0.23634972
0.09637964	0.36353064	0.35730952
0.53450674	0.24643773	0.88734615
0.12541205	0.64605206	-0.43345678
0.57365066	0.34447068	1.1843305
0.6369056	0.9621052	-0.63928837
0.52730274	0.15730911	0.4602069
0.96236205	0.8598146	0.43119922
0.45227778	0.27414805	0.21616954
0.28902656	0.9359928	-0.022728967
0.76119417	0.24287617	0.6820315
0.51995564	0.6025568	0.19108015
0.6321745	0.47171235	0.07311973
0.23831308	0.48462027	-0.14567135
0.3618831	0.3321467	0.17860262
0.2521389	0.2575574	-0.79700065
0.26439124	0.697022	-0.38164756
0.07727939	0.024439096	-0.021420881
0.92765725	0.6794991	0.5663598
0.77654886	0.71810764	-0.8852221
0.30928534	0.18597382	-1.0810572
0.1591698	0.46844697	0.14411928
0.62401056	0.03163755	-0.03855314
0.11609	0.7814441	0.21162431
0.5641103	0.8297956	-0.5166401
0.9453553	0.8039468	0.18790163
0.3937407	0.2775299	0.3509263
0.64148635	0.90673226	-0.6850699
0.020641506	0.634221	-0.001023205
0.11455548	0.1024946	-0.17213437
0.68092376	0.7543414	-0.12684259
0.6711856	0.645407	0.00033770502
0.3489588	0.5120933	0.33144146
0.058484793	0.17385137	0.03967362
0.5102301	0.3853786	0.36710045
0.42227203	0.78423405	-0.18819591
0.68772537	0.3940308	-0.7652084
0.3354411	0.13823307	-0.7062502
0.75734866	0.14851874	0.12713723
0.6550202	0.40909415	-0.33602515
0.88929135	0.18097669	-0.24795426
0.17325044	0.55771726	-0.5668869
0.51469165	0.28492844	0.64782137
0.9993757	0.072179615	0.34990078
0.77095115	0.743412	-0.87145174
0.38464004	0.6771292	0.71137476
0.41600233	0.12422788	-0.041233104
0.83090633	0.36914635	0.4686489
0.4265433	0.9899341	0.9737501
0.9841898	0.12781233	0.4205105
0.36901742	0.7831361	0.81444126
0.80989957	0.13481677	-0.2568275
0.1363039	0.7095188	0.09484585
0.15859449	0.8601928	1.3264287
0.11732465	0.20684087	0.2863517
0.6949412	0.7742725	-0.1705284
0.32421237	0.21061617	-0.79549134
0.6916097	0.6611391	-0.34887427
0.6282141	0.038954318	0.020638475
0.34924692	0.31659555	-0.04417859
0.50517005	0.94796777	0.40537894
0.13695085	0.49333167	-0.2653746
0.69176686	0.78140986	-0.10326969
0.0047576427	0.52059907	0.0019712215
0.89402765	0.17376417	-0.29215258
0.81101125	0.4286797	0.6912442
0.95007557	0.070323825	-0.23107363
0.5877126	0.86289984	-0.81239694
0.86187285	0.2499569	-0.17244977
0.091287374	0.51097244	-0.36747086
0.25815797	0.81549007	0.013984658
0.24062067	0.5528079	-0.4215667
0.06250548	0.49851006	-0.17363477
0.938369	0.7650362	0.15592158
0.7113594	0.20627272	-0.21777602
0.927385	0.25069797	0.109487936
0.9596699	0.086977065	-0.030248072
0.2532884	0.3477742	-0.49525714
0.58374363	0.7718147	-0.620567
0.6069164	0.31281275	0.97244966
0.10177356	0.35369563	0.41330963
0.26323688	0.19839591	-1.1661218
0.81016093	0.56973755	0.15460177
0.23125422	0.73797655	-0.3115878
0.16278142	0.20598847	0.8743899
0.45156443	0.8280577	-0.12519486
0.7553269	0.16263926	0.23448154
0.1473152	0.6681402	-0.19440696
0.4637537	0.5514071	-0.15887243
0.51423925	0.1420486	0.42664075
0.4156412	0.34022123	0.6367766
0.41354954	0.814392	0.0336418
0.030808866	0.5455385	-0.053115323
0.99019736	0.052663863	0.2902881
0.67894167	0.9954882	-0.20226407
0.7796455	0.7678953	-0.7554804
0.3114125	0.7056198	0.56024957
0.558228	0.9838476	-0.0786748
0.018120408	0.7572789	0.31900987
0.1938613	0.04953593	-0.22086944
0.96607906	0.6011262	0.1746206
0.22428405	0.030748546	-0.5577598
0.39983833	0.3907594	0.8347717
0.46171892	0.3540526	0.09357579
