x1	x2	y
0.14194399	0.72212327	-0.5318696
0.8197987	0.4789244	0.11537709
0.8013331	0.7103963	-0.41284454
0.46982008	0.019040465	0.43107918
0.18615556	0.47669178	0.6347478
0.8110377	0.6497204	-0.3629986
0.46013385	0.2507506	-0.4058064
0.7951332	0.5598142	-0.60847276
0.82024395	0.6583815	-0.13762946
0.4113316	0.90864855	-0.2496926
0.34626722	0.004199624	0.25967246
0.65553534	0.18242317	-0.7723025
0.23122352	0.014827907	-0.39621505
0.080494165	0.42134583	-0.6973327
0.19985789	0.66752684	-0.61316574
0.17352694	0.9401074	0.48899776
0.94996816	0.42881358	-1.1750662
0.5007497	0.6340872	-0.85287076
0.4708947	0.02591008	0.3867482
0.14629781	0.30550689	0.8101268
0.7377214	0.54083425	-1.0585102
0.06899077	0.07943517	-0.12196626
0.88432133	0.83883643	0.59313345
0.018244982	0.86461025	-0.14683035
0.3315199	0.5366634	0.31958213
0.4170522	0.66399854	0.06625134
0.8054568	0.7137448	-0.3681872
0.24579555	0.3219785	0.0587716
0.40751976	0.8139483	0.13287593
0.73605514	0.9295271	-0.8196558
0.9463933	0.7459355	0.05904077
0.75583094	0.26389062	0.5252143
0.105744004	0.24768811	0.5716371
0.5506969	0.091727495	-0.111770496
0.6893242	0.83529025	0.2632137
0.84934247	0.110177636	-0.22662055
0.46216732	0.5057182	0.10638533
0.6311086	0.09583461	-0.6348128
0.83791137	0.5649463	-0.061308824
0.15046364	0.520324	0.16813385
0.49091578	0.3886469	0.4216613
0.16798699	0.6118722	-0.21720704
0.6482039	0.6946602	0.6687514
0.16785759	0.671376	-0.49263588
0.18738997	0.8751477	-0.10324438
0.48723656	0.24289715	-0.37243125
0.7261911	0.8905593	-0.47718698
0.7728917	0.42546982	-0.19714062
0.5397742	0.48790848	-0.2297435
0.7186937	0.009781301	-0.022187116
0.96840876	0.34707314	-1.0898582
0.27467257	0.28364658	-0.31182235
0.99662304	0.8575159	-0.27287906
0.36256307	0.93956876	-0.0957535
0.5631418	0.28667086	0.3866595
0.69076556	0.5112626	-0.6638711
0.40596044	0.6767857	0.16224532
0.69040185	0.031568408	-0.34101823
0.34478807	0.7037702	0.2681142
0.8878602	0.17725849	-0.42739284
0.8428543	0.17699373	-0.18437143
0.43395287	0.60053337	-0.13188088
0.01781869	0.95715183	-0.66105056
0.5456898	0.8041732	-0.14434262
0.044262886	0.61426467	-0.36304826
0.085927665	0.14900559	0.08344862
0.08879244	0.47336817	-0.5840876
0.21522653	0.92437774	0.50547236
0.50013125	0.66542953	-0.86894614
0.6401903	0.25627697	-0.51573795
0.95297414	0.46372855	-1.1004637
0.38883245	0.16923797	0.13290986
0.28319466	0.37226045	-0.1970535
0.9882892	0.1883691	0.22623646
0.6131853	0.5286268	-0.32339197
0.046485245	0.105383635	-0.13209376
0.5827544	0.03178066	-0.2514339
0.15890574	0.87773424	-0.16124009
0.15990019	0.55707407	0.012638314
0.5604366	0.8630175	0.055185094
0.48843217	0.62522537	-0.6217645
0.7927019	0.57802194	-0.60706836
0.31376207	0.99430656	0.20050058
0.4656427	0.52340907	-0.020705272
0.59688866	0.32056522	-0.13842109
0.23337626	0.57464373	0.048719514
0.063213706	0.16357887	-0.07208084
0.83640426	0.54721975	-0.08033216
0.7700744	0.8308212	-0.5202898
0.7593614	0.0032441616	0.48087376
0.8146544	0.5033836	-0.066612735
0.8913813	0.69234425	-0.004887726
0.8941463	0.7629378	0.3904972
0.67228174	0.13419849	-0.7743444
0.93636054	0.69420403	-0.06809904
0.598406	0.65449566	0.22252724
0.58763427	0.8025195	0.1307707
0.05149162	0.90121436	-0.28099114
0.3007906	0.10958582	-0.216833
0.31247967	0.8219901	0.36566803
0.16213322	0.88421637	-0.060313083
0.7178888	0.6858436	-0.060460627
0.42053694	0.52892274	-0.0772984
0.637866	0.7051206	0.68129116
0.47423917	0.9688864	-0.2966394
0.14192057	0.087450385	-0.21378183
0.009045482	0.5920299	-0.37722337
0.36281043	0.32876468	-0.32950267
0.99958956	0.14611757	0.43798792
0.5439	0.60842854	-0.53008646
0.97227436	0.9494189	0.12768465
0.8754405	0.95633	-0.39964285
0.6668324	0.3267309	-0.70955384
0.7242348	0.7089741	-0.18337485
0.24986756	0.81371564	0.224403
0.37734264	0.54309154	0.21444517
0.6033573	0.4482503	-0.44008562
0.97272235	0.60075235	-0.4057195
0.5356396	0.1967591	-0.022965088
0.5503794	0.6606095	-0.4857175
0.51255715	0.83303916	-0.5564911
0.96668154	0.9617905	0.17377071
0.47535634	0.828619	-0.63821375
0.8745951	0.1825102	-0.38164067
0.046530068	0.389629	-1.4355459
0.7357699	0.22371596	0.09192804
0.5081493	0.6250434	-0.6565369
0.36579227	0.047789633	0.55944425
0.9691917	0.41944325	-1.4157118
0.93342185	0.80680025	0.34704477
0.3824157	0.77744365	0.18568191
0.571316	0.6197546	-0.28781763
0.36876476	0.12171495	0.3047513
0.8239187	0.7216497	-0.0068236925
0.9408784	0.7180602	0.0065758554
0.5147412	0.35224974	0.28515258
0.26755995	0.98865813	0.8373164
0.7814572	0.37141687	0.28446326
0.3488943	0.4754213	0.19259208
0.9930881	0.6358832	-0.30331227
0.8692084	0.6213195	-0.19375493
0.5182815	0.8601689	-0.2952536
0.23170817	0.21219528	-0.13840777
0.91322505	0.67700404	-0.029337076
0.16902	0.00030833483	-0.61505586
0.3239978	0.71567225	0.20669076
0.8545909	0.39158452	0.4786841
0.6349939	0.3463084	-0.5951256
0.5452769	0.58425957	-0.4884356
0.3752315	0.6824882	0.15694271
0.37521976	0.7183267	0.141416
0.44521058	0.35592186	0.065420836
0.98352796	0.3495559	-1.1901401
0.6329702	0.12875962	-0.5998083
0.9697068	0.07301831	0.635583
0.77967554	0.45520312	-0.3443188
0.39553076	0.25401747	-0.12851024
0.61244357	0.12502867	-0.3784536
0.76594424	0.043343842	0.48913407
0.009642065	0.8924818	-0.32197234
0.6560161	0.5127952	-0.3813291
0.87303567	0.4154094	0.4579838
0.3570912	0.04337734	0.44588193
0.905329	0.17233986	-0.21695301
0.4945441	0.025674582	-0.019679526
0.3890512	0.32145768	-0.095364675
0.0607	0.090069056	-0.07604891
0.36192614	0.60495245	0.37179193
0.9366515	0.3269462	-0.7338594
0.7898948	0.47899455	-0.28900787
0.55242825	0.85466266	0.040962905
0.9166257	0.81195617	0.5139159
0.4534809	0.02130884	0.7943121
0.017285883	0.7904003	0.14477074
0.8690135	0.82543916	0.53072506
0.9526592	0.10643971	0.3905681
0.61293674	0.18917513	-0.12925105
