x1	x2	y
0.5318112	0.44299638	-0.29304522
0.2623785	0.24523985	0.5734613
0.91440487	0.23014045	0.15190923
0.13212794	0.36611474	0.21510547
0.58906645	0.8930619	-0.5651182
0.0812884	0.45009452	-0.039911613
0.45039785	0.5597412	-0.17065659
0.15444297	0.062464714	-0.18192652
0.15577674	0.99470925	0.36298606
0.28153932	0.87712336	-0.15502205
0.4808616	0.85903573	0.10306606
0.15516412	0.6699901	-0.77873516
0.3641801	0.3743356	0.027069438
0.19043702	0.65015674	-0.70499414
0.16836834	0.1472379	0.1869745
0.67070407	0.31581748	-0.11239026
0.6060546	0.8127667	-0.35382837
0.9766405	0.97509444	0.5837338
0.81999797	0.57569396	-0.25579685
0.93188244	0.91351354	0.6764543
0.49886858	0.4713409	-0.35951844
0.5947157	0.29315144	0.06270939
0.38854563	0.82988906	0.228023
0.080210805	0.6090324	-0.41007376
0.2298559	0.7766587	-0.27406976
0.9248629	0.95238215	0.6292972
0.036465228	0.21846122	-0.6220331
0.23404211	0.0020883083	-0.7945925
0.28726006	0.48106205	0.3853299
0.023972988	0.31490707	-0.21830861
0.4136477	0.07781154	-0.6213533
0.57360804	0.2184856	0.21310222
0.7406265	0.34445012	-0.13331363
0.98581165	0.61581874	-1.1464585
0.098058045	0.9719487	-0.2146662
0.60646445	0.07123983	0.16516015
0.34733438	0.3660007	0.20260672
0.84269595	0.39161444	-0.051426545
0.53450966	0.14576846	0.06863934
0.70188355	0.62377596	-0.4495849
0.32071787	0.4273733	0.38744515
0.55750275	0.7016529	-0.11952156
0.5485526	0.9087918	-0.37724194
0.8183139	0.94319767	0.13302818
0.21929437	0.30601507	0.807636
0.34769922	0.21241844	-0.08713455
0.5940926	0.10080916	0.18423904
0.23279297	0.55861396	-0.10960047
0.39215314	0.0035027862	-0.7477301
0.73484915	0.43384635	-0.46800897
0.6953113	0.3942439	-0.45013982
0.32526368	0.7310516	0.28623733
0.84484047	0.40980268	-0.1499689
0.90805686	0.22302496	0.12331277
0.48994923	0.5336888	-0.27787292
0.30318207	0.5236273	0.27215278
0.14753759	0.662852	-0.7410932
0.45980316	0.5682387	-0.18044248
0.3911519	0.8835936	0.05898291
0.45524478	0.48373067	-0.4240599
0.26682222	0.63769305	-0.13629338
0.9133222	0.92062104	0.63637954
0.06174928	0.40926367	-0.024148462
0.93610984	0.99909276	0.44524735
0.16681367	0.73787713	-0.6807633
0.22234845	0.04510653	-0.40994197
0.74676883	0.28767282	0.02812491
0.7006238	0.3298021	-0.20946649
0.5178858	0.5876096	-0.18343186
0.16444468	0.40604937	0.40398675
0.7297179	0.35108858	-0.22546788
0.013975501	0.09064984	-0.8737337
0.90739864	0.38148415	-0.4187441
0.4990912	0.02355361	0.125226
0.45129198	0.3204757	-0.5055113
0.8909178	0.46164495	-0.6010066
0.15496176	0.24395174	0.3265034
0.9217835	0.91974664	0.65521324
0.42975026	0.76877946	0.46308854
0.48897564	0.19232738	-0.3235938
0.84928566	0.9721506	0.36811355
0.058244884	0.4782284	0.10596327
0.041721106	0.68304646	-0.52257574
0.87331986	0.1648367	0.43772048
0.08036232	0.45160437	-0.042873394
0.15566123	0.9776337	0.44609803
0.60450333	0.63130784	-0.2879718
0.73784846	0.3769961	-0.28903762
0.7564779	0.6426444	-0.15510793
0.016582549	0.25925022	-0.37161696
0.36592704	0.85960424	0.058319073
0.8353659	0.7986495	0.18396664
0.1941325	0.26947677	0.6431782
0.7156068	0.49490893	-0.5524066
0.11533332	0.52556807	-0.27664712
0.65570676	0.6950742	-0.32295585
0.71986747	0.28035456	0.04462212
0.72664714	0.34650344	-0.20461276
0.40496445	0.17574441	-0.47940293
0.047581792	0.9066509	-1.0889155
0.9470427	0.060103953	0.32782513
0.27502185	0.24673104	0.5559126
0.70662004	0.23838753	0.0058875456
0.338511	0.21507281	-0.04425201
0.47363245	0.8969593	-0.05046068
0.4403363	0.8467317	0.2244142
0.03877753	0.6629985	-0.4191593
0.06629008	0.48446667	-0.0074702185
0.5679205	0.86490375	-0.31172666
0.39808053	0.56847626	0.0741131
0.7958932	0.290909	0.32583058
0.22408706	0.92061937	0.17403425
0.6028161	0.7923475	-0.34612256
0.2561934	0.18852228	0.34237716
0.10015571	0.2980656	-0.083570234
0.5817414	0.93621427	-0.6429439
0.34905916	0.91346145	-0.26161873
0.98943025	0.04185444	0.34179237
0.42234588	0.9442259	-0.20313329
0.5587544	0.20518106	0.1612591
0.23272973	0.2311508	0.61579275
0.18116874	0.44800425	0.30382457
0.59546584	0.9245477	-0.71981806
0.794917	0.16554844	0.46858427
0.7709106	0.105430365	0.19304766
0.0042918324	0.5602194	0.56571484
0.5277437	0.5816178	-0.2032086
0.6497417	0.21296442	0.16028999
0.66848505	0.58765846	-0.50351375
0.66805047	0.05419463	-0.22256294
0.028002262	0.9841574	-1.0821619
0.5264998	0.20927441	-0.030817192
0.3186661	0.022809863	-0.9512694
0.86987317	0.8314206	0.40451884
0.25566548	0.78271145	-0.14433962
0.36237252	0.06479269	-0.8193866
0.067109585	0.9507188	-0.7691249
0.7355322	0.8215964	-0.37448
0.42536682	0.67903954	0.4188395
0.99149936	0.182742	-0.07194282
0.7435323	0.30808836	-0.059004683
0.76030767	0.4948064	-0.42418477
0.5590355	0.2889765	0.005152172
0.20285875	0.9298519	0.2952234
0.4461817	0.22793049	-0.50913143
0.8089221	0.8595712	0.09931217
0.14444947	0.39275098	0.27836302
0.60058695	0.77483064	-0.26051787
0.6027768	0.35603732	0.014742959
0.9220249	0.308636	-0.14442661
0.46389765	0.9167158	-0.04137969
0.18690777	0.013931215	-0.49148026
0.37252885	0.1502775	-0.44149607
0.90738034	0.64235884	-0.7521742
0.06090671	0.22370726	-0.4280358
0.51321495	0.30821812	-0.34789982
0.08032501	0.53369284	-0.2077895
0.8056461	0.38148886	-0.032037098
0.309686	0.5195021	0.29531148
0.37746668	0.5034896	0.029257897
0.92642504	0.26732814	-0.07422383
0.73480743	0.6189943	-0.30657262
0.6526055	0.36454982	-0.24692686
0.3865049	0.2866428	-0.18624826
0.03355205	0.74250257	-0.93266046
0.7068044	0.17040616	0.15505472
0.16877645	0.24072576	0.43482798
0.56255025	0.82849187	-0.16938116
