x1	x2	y
0.17008841	0.18810564	-0.02850438
0.29227823	0.07191199	0.104337275
0.4426573	0.8114221	0.33418852
0.6871368	0.33887297	0.21780398
0.43792772	0.28256863	0.6552727
0.09637964	0.36353064	0.07003148
0.53450674	0.24643773	0.28151417
0.12541205	0.64605206	-0.47090337
0.57365066	0.34447068	0.1719301
0.6369056	0.9621052	-1.0875772
0.52730274	0.15730911	0.15814777
0.96236205	0.8598146	0.25949967
0.45227778	0.27414805	0.5784528
0.28902656	0.9359928	0.041813955
0.76119417	0.24287617	-0.05075001
0.51995564	0.6025568	0.27329
0.6321745	0.47171235	0.28939217
0.23831308	0.48462027	0.4460927
0.3618831	0.3321467	1.0151505
0.2521389	0.2575574	0.233365
0.26439124	0.697022	-0.7671848
0.07727939	0.024439096	-0.028338645
0.92765725	0.6794991	0.50515354
0.77654886	0.71810764	-0.3294191
0.30928534	0.18597382	0.08848585
0.1591698	0.46844697	0.41855055
0.62401056	0.03163755	0.9007378
0.11609	0.7814441	-0.61147714
0.5641103	0.8297956	-0.33506554
0.9453553	0.8039468	0.49609005
0.3937407	0.2775299	0.80852765
0.64148635	0.90673226	-0.9215472
0.020641506	0.634221	-0.7932282
0.11455548	0.1024946	0.029777018
0.68092376	0.7543414	-0.37879407
0.6711856	0.645407	-0.020482406
0.3489588	0.5120933	0.17671424
0.058484793	0.17385137	0.2718549
0.5102301	0.3853786	0.26134202
0.42227203	0.78423405	0.24574819
0.68772537	0.3940308	0.26697356
0.3354411	0.13823307	-0.004669624
0.75734866	0.14851874	-0.45207888
0.6550202	0.40909415	0.19096746
0.88929135	0.18097669	0.23398958
0.17325044	0.55771726	0.19345856
0.51469165	0.28492844	0.292603
0.9993757	0.072179615	0.7154148
0.77095115	0.743412	-0.2618792
0.38464004	0.6771292	-0.27830738
0.41600233	0.12422788	-0.20339371
0.83090633	0.36914635	0.9224104
0.4265433	0.9899341	-0.32889405
0.9841898	0.12781233	0.75719607
0.36901742	0.7831361	0.06646249
0.80989957	0.13481677	-0.5627689
0.1363039	0.7095188	-0.6725425
0.15859449	0.8601928	-0.0009915419
0.11732465	0.20684087	0.10011028
0.6949412	0.7742725	-0.3925028
0.32421237	0.21061617	0.24934262
0.6916097	0.6611391	-0.24622963
0.6282141	0.038954318	0.93948394
0.34924692	0.31659555	0.9973582
0.50517005	0.94796777	-0.6865552
0.13695085	0.49333167	0.26630086
0.69176686	0.78140986	-0.36786634
0.0047576427	0.52059907	-0.47013542
0.89402765	0.17376417	0.23876329
0.81101125	0.4286797	0.8923901
0.95007557	0.070323825	0.6404791
0.5877126	0.86289984	-0.71276075
0.86187285	0.2499569	0.36526597
0.091287374	0.51097244	-0.0126541965
0.25815797	0.81549007	-0.38992214
0.24062067	0.5528079	0.11595998
0.06250548	0.49851006	-0.20549257
0.938369	0.7650362	0.526708
0.7113594	0.20627272	-0.083642654
0.927385	0.25069797	0.64860046
0.9596699	0.086977065	0.69371504
0.2532884	0.3477742	0.55911124
0.58374363	0.7718147	-0.07813427
0.6069164	0.31281275	0.19830014
0.10177356	0.35369563	0.034574997
0.26323688	0.19839591	0.009610187
0.81016093	0.56973755	0.063987575
0.23125422	0.73797655	-0.79993707
0.16278142	0.20598847	0.06533041
0.45156443	0.8280577	0.23582865
0.7553269	0.16263926	-0.37997186
0.1473152	0.6681402	-0.53715926
0.4637537	0.5514071	-0.16594473
0.51423925	0.1420486	-0.013630005
0.4156412	0.34022123	0.9122941
0.41354954	0.814392	0.26909426
0.030808866	0.5455385	-0.47241482
0.99019736	0.052663863	0.77333623
0.67894167	0.9954882	-0.8425666
0.7796455	0.7678953	-0.2343717
0.3114125	0.7056198	-0.5472965
0.558228	0.9838476	-1.0324594
0.018120408	0.7572789	-0.7009476
0.1938613	0.04953593	0.057155117
0.96607906	0.6011262	0.50626534
0.22428405	0.030748546	0.16618648
0.39983833	0.3907594	0.8504477
0.46171892	0.3540526	0.53389955
0.63725924	0.83575475	-0.64960897
0.09728819	0.31043065	0.112685785
0.92566484	0.023013175	0.5398545
0.9009035	0.39942372	0.906946
0.6370195	0.24027193	0.29745832
0.7372853	0.5613919	-0.0042742426
0.3766386	0.9723061	-0.16089584
0.04967463	0.9318168	0.24794485
0.8365354	0.4230854	0.94292176
0.34442025	0.9001576	-0.0046931915
0.6999767	0.05595374	0.26479524
0.11367428	0.010766923	-0.07482704
0.2892782	0.41664422	0.82095563
0.6831815	0.79318774	-0.43527523
0.05413115	0.7551095	-0.6901178
0.67402637	0.66407263	-0.13666403
0.041033447	0.16550654	0.26619342
0.43997443	0.7421419	0.30740118
0.38141423	0.34383774	1.0248976
0.54559207	0.5393298	0.2576401
0.43924773	0.5403754	-0.12558152
0.2400111	0.92090476	0.117218405
0.5298663	0.75004303	0.23337659
0.08407217	0.34746546	0.09270346
0.67123926	0.17479908	0.23940313
0.52422416	0.22787368	0.25532013
0.34405428	0.52453494	0.109347396
0.106687725	0.6573628	-0.5878485
0.8159551	0.061139464	-0.64495015
0.46782094	0.38868064	0.3986061
0.046488345	0.39442825	0.05978191
0.9106349	0.56489396	0.60680944
0.48290074	0.9636466	-0.5276456
0.64731544	0.8856061	-0.8944407
0.104813874	0.7677018	-0.6176471
0.8853986	0.7297947	0.4218512
0.42698342	0.9537974	-0.2085152
0.25420618	0.67960066	-0.7234219
0.004179895	0.12583983	0.29114494
0.040919363	0.114269495	0.18641828
0.3024124	0.06483537	0.19778517
0.15782344	0.24404633	0.074283734
0.7301868	0.9650397	-0.49720073
0.759065	0.28364336	0.19448455
0.20515919	0.76130015	-0.7595626
0.20003504	0.08941108	0.055429105
0.30392873	0.96536595	0.036933858
0.9072646	0.079438984	0.30706653
0.9853925	0.22913694	0.6723917
0.28497267	0.03840077	0.33626246
0.9181684	0.8944003	0.23495089
0.97468567	0.6487974	0.4910466
0.30381167	0.7913132	-0.36835167
0.36906838	0.0281021	-0.057261385
0.22703093	0.7852263	-0.6126831
0.046671808	0.0034293532	0.028236132
0.9533632	0.09100056	0.7143997
0.61032003	0.98167855	-1.078119
0.6275016	0.43874633	0.28028235
0.68342197	0.98429024	-0.8234066
0.14417899	0.742408	-0.7120262
0.30050594	0.18155229	0.02948545
0.4736147	0.8148531	0.21017456
0.09140301	0.38411254	0.08594509
0.37445873	0.7842743	0.08555027
0.68692636	0.7512586	-0.37032875
0.8861198	0.7729683	0.3781731
0.3023979	0.5624671	-0.17338493
0.8801496	0.8088601	0.4962356
0.14869636	0.49792033	0.21722285
0.7072672	0.66696095	-0.2279895
0.49460894	0.4602248	0.08869847
0.7030515	0.29053593	0.076089844
0.8194679	0.115504146	-0.618737
0.0688166	0.5589635	-0.33814776
0.5865988	0.65623236	0.28868088
0.17930913	0.6378494	-0.39507544
0.08029187	0.74357593	-0.65679884
0.8155865	0.25865394	0.26951224
0.58648735	0.81544554	-0.33420318
0.42275733	0.69348466	0.031798776
0.18332744	0.6260738	-0.2261433
0.65054345	0.5878868	0.18548994
0.17196459	0.51512754	0.369656
0.81943667	0.11924422	-0.5793736
0.64301	0.28096682	0.083916314
0.26113123	0.17342234	0.017363934
0.74432456	0.86017257	-0.3363835
0.07530886	0.8898401	0.08106142
