x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	y
0.18231922	0.58791107	0.67816067	0.9226376	0.65313625	0.28666943	0.5265601	0.7656054	0.089214444	0.28706366	-0.4730974
0.1000666	0.4020918	0.6472349	0.30722296	0.7775968	0.63041776	0.6077517	0.11134297	0.5012226	0.47660512	1.1051946
0.33863336	0.020386577	0.5493054	0.14541793	0.8847557	0.56221133	0.33167076	0.07982916	0.095879674	0.63967645	0.7813241
0.619374	0.9219838	0.6142354	0.36508036	0.064463854	0.7127276	0.3521586	0.23090756	0.020495653	0.63965976	-0.92595756
0.16774291	0.69373286	0.769463	0.3304873	0.8919393	0.23690057	0.7541501	0.7908996	0.69967294	0.2929923	-0.54809934
0.2396658	0.3051026	0.8916088	0.3807071	0.29527235	0.8621121	0.7547424	0.67438895	0.011149347	0.46951127	0.3227629
0.096153736	0.5322731	0.68890846	0.13294017	0.6838539	0.7895985	0.12511426	0.81548774	0.20987374	0.89990604	1.0009111
0.3634236	0.8223714	0.11240983	0.45585102	0.34341723	0.8092854	0.19122481	0.058257937	0.08036792	0.5573774	-0.15437186
0.15696919	0.9757236	0.23210883	0.3833918	0.008834064	0.19963115	0.8371928	0.25067353	0.21575212	0.25956202	-1.6499614
0.88430846	0.4642406	0.8606088	0.6304891	0.34556615	0.79830825	0.94178456	0.38798988	0.6991569	0.6768773	-0.055153377
0.91079885	0.9360674	0.5004797	0.94732666	0.5142558	0.20789653	0.45028752	0.33609855	0.31078416	0.12514055	0.2710719
0.7651138	0.2575583	0.9448253	0.8125936	0.45903862	0.24417007	0.07460517	0.49194056	0.6508229	0.69707835	1.2505919
0.06350386	0.69253963	0.12903732	0.048792005	0.06552154	0.8263717	0.55778813	0.11863124	0.6109611	0.68328846	0.78255194
0.43045503	0.14885008	0.81751764	0.016953468	0.33480543	0.81633765	0.20222771	0.4465645	0.86910474	0.6494968	-0.27758533
0.77146757	0.20223749	0.67512256	0.12980783	0.08507353	0.08087629	0.69217616	0.4564069	0.42106366	0.054145634	0.48449165
0.071721256	0.42040306	0.45577115	0.039610147	0.7926071	0.5611905	0.783411	0.39325488	0.12253171	0.33122665	0.52724403
0.79756963	0.8257027	0.4022718	0.30075407	0.3729995	0.7843275	0.54331	0.6544634	0.29064876	0.5875574	0.37468457
0.85514706	0.26140702	0.36702132	0.098631024	0.7270679	0.56674355	0.14461929	0.7982034	0.971469	0.66095597	-0.45704487
0.042696953	0.13981879	0.5301535	0.22039425	0.7941403	0.01690501	0.7559745	0.42970937	0.08260429	0.7367746	0.48570907
0.09990853	0.80613196	0.53522676	0.5939342	0.3477198	0.040365398	0.30682814	0.33066958	0.39372975	0.5148161	-1.7211764
0.12704796	0.3894239	0.86266285	0.88114244	0.58912337	0.3018301	0.8985581	0.7556977	0.29135364	0.55044574	1.1313881
0.79879	0.30224574	0.99512774	0.11779016	0.6171626	0.24919933	0.8496997	0.36334705	0.7440115	0.5112717	-0.3178208
0.10892445	0.2927314	0.09367305	0.45426887	0.1833173	0.6773879	0.50595045	0.47870445	0.10640162	0.2510845	0.6783754
0.062107444	0.0032501817	0.6743177	0.38337588	0.35475564	0.42853087	0.8223732	0.81689614	0.34703672	0.39343858	-0.16252346
0.8164011	0.64133626	0.5625281	0.70361006	0.60280603	0.33181888	0.927271	0.23161048	0.16419613	0.71397275	0.60456073
0.36352718	0.45211488	0.98815835	0.94355136	0.00609982	0.25088608	0.8921587	0.4938358	0.5747054	0.40459758	0.9879093
0.6346794	0.9721508	0.37189132	0.99062794	0.33314556	0.39785486	0.7378684	0.46434933	0.57079	0.15676516	-0.07148513
0.34097248	0.7383658	0.7357995	0.33893907	0.124569476	0.91177464	0.18775815	0.41696942	0.90039366	0.07674378	0.36938837
0.7053144	0.70387995	0.22490978	0.14671052	0.99843514	0.8859163	0.5632339	0.27752787	0.99423337	0.8402702	0.14696744
0.20988029	0.81919664	0.98939645	0.2985903	0.6263577	0.27094787	0.8107562	0.13831168	0.5805302	0.75748044	-0.9753933
0.74136025	0.5484172	0.48003775	0.10189986	0.7790555	0.951421	0.7774262	0.40788323	0.2723388	0.49105668	0.15670541
0.8112176	0.078196704	0.22056693	0.7030498	0.4176917	0.14648062	0.25918156	0.041588902	0.5622735	0.31622994	0.95486486
0.29356122	0.036893964	0.13303876	0.9952272	0.94608593	0.8243299	0.18409407	0.84761286	0.51790714	0.6602343	-0.24818602
0.9450402	0.46899712	0.3347354	0.8456227	0.9732787	0.6332536	0.54145926	0.11657119	0.25357676	0.4358474	-0.98020405
0.62899536	0.871704	0.83800036	0.94657177	0.13229162	0.42825472	0.9389125	0.39411736	0.7379995	0.31672925	-0.059607163
0.60367864	0.42097235	0.6540203	0.16325969	0.6177673	0.41792566	0.74469	0.25269812	0.5710444	0.4138468	0.70177746
0.58531123	0.5601609	0.5084742	0.34092098	0.31477284	0.03730923	0.3588763	0.3018899	0.041363597	0.863601	0.7105503
0.48035967	0.48979986	0.8352267	0.4002028	0.5343243	0.029873192	0.69499767	0.102356434	0.47313923	0.8164823	-0.01234515
0.46839178	0.3852747	0.95166147	0.76356906	0.8236588	0.1458767	0.71457314	0.9919409	0.7671198	0.6013209	-0.45551613
0.5455182	0.8783951	0.42664587	0.041260004	0.07354438	0.10496819	0.53354037	0.56920594	0.50462914	0.4963758	-0.7787218
0.060607255	0.9104884	0.8485215	0.10034883	0.15241796	0.07934052	0.4951992	0.71502936	0.80656385	0.25996673	-1.9522868
0.6716202	0.29663664	0.5660174	0.94152147	0.18177581	0.25089353	0.20113152	0.6244092	0.50203407	0.76636094	1.6021132
0.07092911	0.5940006	0.6332972	0.6384748	0.2935744	0.4867823	0.3971864	0.39574546	0.73604506	0.24740797	0.14029163
0.5189751	0.2324692	0.1658709	0.32948458	0.82420355	0.026213765	0.2235533	0.35550648	0.7959051	0.7448078	1.3551373
0.7889019	0.8715144	0.75517887	0.9537565	0.6346444	0.23771137	0.07815695	0.8744591	0.8349089	0.39018303	0.20343326
0.53616565	0.9154202	0.9047736	0.17120647	0.55267483	0.06852466	0.50195587	0.016657054	0.3584754	0.6384417	-0.18229896
0.9454532	0.469172	0.1052199	0.71142524	0.89614993	0.25694537	0.74046063	0.40064943	0.27837235	0.43146038	-1.5404695
0.053135216	0.5204842	0.34511447	0.19387263	0.52392006	0.77610016	0.3574831	0.0823977	0.5602408	0.38146007	0.50514114
0.9347716	0.57975924	0.63917094	0.42639065	0.32909578	0.678113	0.8556896	0.92981875	0.37529367	0.32262272	0.8732131
0.9813185	0.81351304	0.52669436	0.23960829	0.18088007	0.15915757	0.93847424	0.9967732	0.6761357	0.8845434	0.8228925
0.53520393	0.88460296	0.4605139	0.2028138	0.07499707	0.7935067	0.7797706	0.5617477	0.8829877	0.47223562	-0.06323005
0.7445648	0.8610314	0.9659519	0.22393662	0.037402093	0.33839387	0.46546316	0.66085273	0.48320264	0.858284	-0.8571048
0.30074584	0.50644124	0.37309843	0.5413545	0.32791406	0.06857985	0.4365834	0.1939022	0.9982969	0.21534991	1.0274639
0.51432174	0.58043945	0.78030825	0.92209375	0.8143905	0.35686988	0.06304413	0.55578	0.66806144	0.07817614	-0.40414816
0.0906046	0.8863384	0.27449042	0.83859575	0.5285759	0.22106683	0.63911045	0.5153104	0.8152188	0.65063775	-0.1910022
0.005194843	0.4448142	0.2255348	0.4021178	0.42841166	0.79950076	0.9725942	0.47740406	0.65334743	0.13467526	0.008688798
0.8753597	0.22025311	0.8421715	0.6770499	0.08220214	0.5183579	0.9505376	0.37083572	0.5807463	0.67162997	0.3042281
0.82308745	0.21017551	0.56543106	0.22516787	0.26650834	0.7618867	0.9936201	0.8252417	0.5753706	0.52615356	-0.42761508
0.299859	0.05185008	0.8225804	0.687818	0.4446832	0.17457956	0.2714507	0.31478184	0.58348113	0.07019669	0.09297723
0.31474304	0.39650965	0.7750868	0.4619286	0.22372532	0.052339137	0.36747783	0.6557825	0.15015876	0.28489614	-0.94557583
0.07682443	0.9868941	0.88113266	0.88632214	0.085668206	0.815895	0.6511871	0.21450561	0.8351292	0.6756715	0.26734862
0.5943214	0.092422545	0.16820961	0.713818	0.6224116	0.88079405	0.20486307	0.9466844	0.47679186	0.2689154	0.83309096
0.15821922	0.12287009	0.66524816	0.95258886	0.6378178	0.57684	0.16972786	0.9696181	0.3991272	0.51764536	-0.38966605
0.018768013	0.37726057	0.27713323	0.35020018	0.2158618	0.6674641	0.38907778	0.47382993	0.8456491	0.2930745	0.28781193
0.15631318	0.91855454	0.28108102	0.015993714	0.3820911	0.7830624	0.93061936	0.99592656	0.5663045	0.62259966	0.8894301
0.33982414	0.81399137	0.38318038	0.6175558	0.9790144	0.05552298	0.93208754	0.0604285	0.45900863	0.2646687	-1.3286971
