x1	x2	x3	x4	x5	y
0.5791449	0.5164407	0.5912992	0.32191664	0.31897455	0.65857774
0.1320296	0.27886558	0.6350297	0.44373834	0.10562366	-0.32709828
0.2522077	0.63760793	0.12088895	0.3147735	0.65514296	0.31575602
0.4552304	0.42722958	0.3710937	0.5740395	0.009940147	0.24411534
0.6884878	0.5411106	0.24899668	0.29526705	0.2633046	0.79915863
0.8209969	0.2605728	0.5956854	0.42184472	0.19858235	-0.4096325
0.15487385	0.051684916	0.8336052	0.02844441	0.9200689	0.14285119
0.71631724	0.71700066	0.0946759	0.4313928	0.40026754	0.3065836
0.032087326	0.2139191	0.5699454	0.39415509	0.8537315	0.30234227
0.26069212	0.16233802	0.2923376	0.24955523	0.8940154	0.65780085
0.47475588	0.5197136	0.04000199	0.04629934	0.30113095	0.30717668
0.5369865	0.29884267	0.4725995	0.96224236	0.045143604	0.2772633
0.23369968	0.688484	0.4335078	0.14363384	0.80522925	0.78855294
0.40133536	0.7326119	0.80577064	0.03915304	0.5658579	0.22726826
0.58193594	0.85475975	0.0572201	0.070081055	0.47373754	0.43768293
0.03373581	0.61293995	0.7297023	0.042496383	0.13837862	-0.013943752
0.38173604	0.558843	0.52164024	0.16801989	0.84152085	0.26292562
0.8348387	0.05059302	0.14721191	0.12886983	0.8361023	-1.3614501
0.97729164	0.8798826	0.80856687	0.53848636	0.9017378	0.6476693
0.90975577	0.605531	0.9272612	0.25555927	0.14269322	-0.04266461
0.68729025	0.10713214	0.52008903	0.2824161	0.7991311	-0.17134683
0.4043789	0.3742062	0.8078671	0.11375302	0.4453637	0.25850773
0.7425792	0.4138261	0.42796373	0.8845585	0.39411432	0.40552366
0.6441733	0.58342934	0.30152225	0.96863055	0.7539247	0.36191493
0.66969645	0.94189066	0.97406495	0.21663183	0.34391814	0.31181383
0.28050667	0.14729464	0.24599773	0.2453363	0.023563683	0.89595044
0.109950304	0.3411284	0.20153171	0.19800657	0.11754888	-0.50505686
0.31395775	0.29417628	0.3381278	0.30688572	0.74113274	0.5880549
0.057801545	0.109746575	0.69161	0.1329059	0.9829751	0.21547368
0.35689032	0.6851367	0.057433546	0.4023769	0.11931753	0.59466827
0.1688075	0.6635228	0.5422862	0.22063231	0.73784816	0.5769214
0.23375589	0.15668863	0.39243728	0.17109072	0.49660867	0.85884684
0.8963395	0.76624274	0.44727433	0.23306018	0.5164871	0.59596276
0.73675716	0.09226924	0.14078182	0.09530789	0.94301486	-0.8736668
0.5261296	0.73767453	0.57262516	0.27687222	0.51106197	0.7905479
0.5072519	0.034195483	0.21572483	0.69216365	0.37449193	-0.5927241
0.58420473	0.85184497	0.16416335	0.580178	0.5224114	0.3323449
0.6730629	0.99348587	0.86097336	0.25301903	0.31102097	0.11956273
0.22587055	0.9884387	0.56531215	0.35911596	0.8500949	1.2471942
0.22031456	0.1650796	0.13051218	0.76377934	0.93247193	0.36205083
0.5171177	0.034294546	0.46785635	0.4572783	0.025099635	-0.1871612
0.70212793	0.977511	0.87817377	0.117948115	0.884437	0.277368
0.14418012	0.36742955	0.68549985	0.117372274	0.74857146	-0.019391656
0.39010704	0.18741119	0.5655511	0.60337293	0.8212969	-0.35286275
0.79186755	0.6657887	0.446652	0.23219591	0.24844569	0.5039248
0.6019236	0.25185144	0.45038337	0.25084674	0.13217568	0.54922336
0.6244128	0.87686026	0.23827541	0.30954736	0.581754	-0.03828028
0.9562992	0.4118452	0.5092321	0.014499307	0.23693186	-0.5456448
0.92652345	0.2868712	0.8331104	0.5737434	0.6089114	-0.07648855
0.08494389	0.8745306	0.4209453	0.68295765	0.7065421	6.930344e-05
0.5959171	0.7103737	0.68594164	0.42497075	0.6624327	0.48661247
0.11159897	0.4498043	0.96425974	0.6887648	0.56969124	0.20775174
0.58076507	0.72249776	0.6602878	0.68863314	0.9391748	0.4714547
0.2532975	0.07423717	0.72303885	0.7564663	0.6037745	0.510052
0.58384496	0.99446267	0.18996358	0.9213073	0.8166572	-0.14719823
0.8047419	0.18388355	0.46532518	0.72322285	0.9640024	-0.29835618
0.6710439	0.61537707	0.6110532	0.6471199	0.72278583	0.6101523
0.57466614	0.6977191	0.68018985	0.3771929	0.1937784	0.35285342
0.5430877	0.8124049	0.4773131	0.75157684	0.9814536	0.5551904
0.6540831	0.25107038	0.71372825	0.7691721	0.9317436	0.6735051
0.8866841	0.13694376	0.5085919	0.14987141	0.43516338	-0.7391551
0.34121996	0.48101687	0.80885273	0.68780875	0.9307461	0.2578201
0.72522	0.71696913	0.17997104	0.6942997	0.7420294	-0.020671802
0.32364035	0.16461414	0.29666805	0.7075476	0.8196317	0.31579497
0.44109303	0.26863557	0.50076956	0.2311362	0.8556622	-0.5690512
0.80869704	0.43508917	0.12943578	0.56816465	0.43459147	-0.30822662
0.19528598	0.99157745	0.5683653	0.23340333	0.9565622	1.2679144
0.7537943	0.24654382	0.6137556	0.37634385	0.82046676	0.09413704
0.23508835	0.40491545	0.71224713	0.8162969	0.06167054	0.512219
0.78146	0.9994889	0.6594737	0.39994645	0.8620066	0.49576935
0.46850628	0.070870996	0.6618307	0.86014235	0.9921426	-0.36958665
0.10441923	0.9260742	0.5311628	0.5812554	0.33265078	0.26767308
0.4805259	0.5610956	0.29094237	0.5585225	0.30573303	0.39072117
0.15435338	0.6556603	0.6906767	0.20805943	0.55607677	0.46757147
0.059878647	0.87806475	0.9662847	0.43997347	0.7670463	0.7502329
0.3950193	0.4254074	0.7434302	0.069814265	0.8838985	0.15203623
0.36094904	0.15707856	0.6716812	0.7924014	0.56718016	0.08697814
0.103536725	0.67614096	0.9248226	0.5145448	0.5954805	0.6069622
0.26146692	0.99073523	0.299439	0.60187334	0.40601408	0.61949325
0.32365745	0.31229728	0.5441279	0.14619255	0.31692922	0.7649889
0.61677796	0.8456196	0.33597332	0.3354274	0.07320988	0.1407333
0.91568977	0.053038	0.7317786	0.17985773	0.12951618	-1.0232477
0.88285506	0.25550705	0.3317082	0.30845386	0.44624949	-0.75081867
0.98799646	0.6230841	0.103043735	0.2410289	0.6667171	0.64659464
0.46219236	0.6500637	0.05598539	0.44755334	0.7109156	0.36915085
0.8612665	0.20559126	0.80319124	0.8461901	0.7161464	0.3193863
0.2727871	0.2247014	0.5974106	0.3975122	0.82010245	0.7621067
0.05648452	0.6313976	0.76982826	0.14597964	0.5736338	0.2061817
0.2536221	0.39112622	0.51434743	0.26344275	0.51675016	0.6685444
0.182967	0.009022713	0.16976064	0.80295014	0.875154	0.51108855
0.06058258	0.01565677	0.6347294	0.20338452	0.9385669	0.25225925
0.10858029	0.98122555	0.1605705	0.87650776	0.1574024	-0.61402285
0.97799575	0.7374485	0.13736814	0.014966965	0.77086675	0.7078583
0.11440122	0.509431	0.1061998	0.35183543	0.8972074	-0.43932968
0.036614656	0.92159104	0.4954502	0.7802216	0.26105517	-0.07407074
0.2340191	0.12526482	0.36332148	0.29022962	0.763597	0.6906714
0.847856	0.37991452	0.13872641	0.68883795	0.73146826	-0.4137753
0.20533317	0.025957584	0.93156344	0.34708405	0.93951076	0.22238624
0.5002311	0.8241987	0.25544417	0.43589908	0.12590933	0.89045054
0.31392908	0.39206988	0.24232739	0.8959584	0.25070298	0.65699536
0.6657249	0.23344845	0.5683843	0.96981436	0.5732704	0.41094786
0.40096217	0.99230754	0.7105774	0.56453335	0.51244825	0.043581843
0.20008618	0.98725283	0.96954936	0.090726614	0.9391904	1.1512651
0.69342345	0.94527787	0.5493044	0.61418873	0.85588497	-0.41602507
