x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	x16	x17	x18	x19	x20	y
0.7773486	0.5895708	0.57630575	0.7585466	0.81150496	0.29489928	0.44521928	0.7195113	0.2577107	0.96752495	0.15750039	0.7307235	0.14084375	0.66053325	0.8492285	0.5602748	0.44988602	0.8179568	0.14097947	0.16266716	0.18489285
0.073851764	0.19222546	0.5129771	0.2732771	0.6113925	0.51687247	0.91612864	0.2831959	0.3632167	0.830697	0.37357277	0.97869736	0.30140996	0.494524	0.38153595	0.7332734	0.69158375	0.23373586	0.8294708	0.46822888	-0.29980958
0.3735612	0.48991418	0.84797287	0.9904706	0.7432953	0.5874913	0.82631713	0.2909161	0.23869848	0.3556071	0.17638803	0.7149844	0.5474949	0.32893282	0.44923884	0.49008608	0.9287153	0.94633317	0.115076005	0.6832484	0.117542565
0.6930738	0.6911838	0.43183422	0.62504405	0.62581825	0.9866494	0.020786107	0.31026214	0.16359901	0.2574649	0.5981691	0.80494183	0.12189299	0.8252059	0.91765106	0.25354648	0.5872693	0.24331123	0.60709333	0.2681886	0.5314828
0.30522257	0.16529173	0.08304995	0.89900714	0.43685818	0.48612893	0.2511652	0.8485015	0.2138133	0.29776895	0.10969269	0.07955974	0.9438967	0.11390215	0.4309708	0.3552699	0.68314385	0.6337345	0.11670452	0.9490372	-0.012494549
0.0019338131	0.54945296	0.45822805	0.3841297	0.8407334	0.92215836	0.5651317	0.3234005	0.8717248	0.81413484	0.58980405	0.3632443	0.52107996	0.945647	0.5542223	0.40146744	0.076672375	0.2320587	0.8611174	0.4823932	0.18077026
0.46670347	0.69468033	0.17103648	0.46622366	0.3593728	0.76161045	0.90691197	0.8139538	0.8727778	0.053149045	0.32249165	0.559208	0.07532263	0.6356363	0.17225915	0.7142562	0.90467614	0.07227546	0.9189712	0.7333007	0.01817961
0.17003918	0.9785888	0.066955805	0.16339016	0.25127715	0.47468078	0.5897851	0.3532647	0.026076376	0.44228423	0.879358	0.88496864	0.750296	0.57259446	0.6242373	0.114545226	0.70246977	0.0023820996	0.2935151	0.36860144	0.14200318
0.8671661	0.4854247	0.27224535	0.58735436	0.08511484	0.3676213	0.6384761	0.4668858	0.44749016	0.8055876	0.12018597	0.2475372	0.9839857	0.59949446	0.4190445	0.7589931	0.8007922	0.41644943	0.29172933	0.41827118	-0.16379122
0.6815542	0.43616855	0.7910003	0.09225738	0.25468415	0.88116986	0.5655945	0.60068583	0.66444767	0.3818534	0.30004615	0.6434421	0.3674845	0.29345107	0.5660588	0.6209407	0.4548542	0.16185236	0.4243989	0.21663624	0.34570777
0.7631584	0.16870016	0.8986681	0.6991441	0.07184148	0.8710505	0.005531907	0.47092938	0.18782145	0.069862366	0.54954	0.25757062	0.8614179	0.1069451	0.9150114	0.8016485	0.9379299	0.35358393	0.19352251	0.16781747	0.28855556
0.91578525	0.25131214	0.43843627	0.42293173	0.58601886	0.089710355	0.90316963	0.13003075	0.9917797	0.3043579	0.2767889	0.43127376	0.64797807	0.40735763	0.00097578764	0.85169184	0.99524415	0.7522644	0.9892631	0.6362752	-0.3275355
0.46082014	0.10175234	0.06299752	0.15575153	0.3731385	0.7911535	0.29370803	0.4805804	0.49294347	0.17316055	0.48646492	0.9827768	0.89962727	0.8808096	0.4506868	0.5088675	0.7733433	0.3336867	0.2973644	0.9277944	0.32977095
0.5285457	0.16239667	0.9213026	0.5829886	0.7675288	0.06574494	0.59278584	0.80582523	0.42786747	0.21579772	0.90003014	0.7325605	0.6424028	0.61824846	0.5110358	0.7867334	0.3906961	0.20567763	0.69092405	0.6333978	-0.0291849
