x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	x16	x17	x18	x19	x20	x21	x22	x23	x24	x25	x26	x27	x28	x29	x30	x31	x32	x33	x34	x35	x36	x37	x38	x39	x40	x41	x42	x43	x44	x45	x46	x47	x48	x49	x50	y
0.11352384	0.562488	0.42965466	0.22138524	0.6678164	0.9523414	0.82323813	0.6420542	0.27734572	0.5437874	0.63649684	0.8868431	0.39951766	0.9997532	0.94823045	0.22591388	0.58407164	0.4021966	0.03102094	0.5207684	0.017729044	0.12867707	0.6038624	0.4478473	0.8835095	0.14121372	0.33928692	0.77592885	0.16639566	0.58853465	0.49300253	0.3184917	0.82412034	0.9257724	0.60340244	0.35031575	0.0560202	0.9238449	0.55523175	0.28078473	0.26791054	0.34040493	0.80549467	0.6816906	0.5502683	0.0994519	0.10437089	0.7665199	0.40777272	0.8441467	-0.5925847
0.29871702	0.76751477	0.43010122	0.01622063	0.81027675	0.8970335	0.41233516	0.64584684	0.4449836	0.0129285455	0.31023604	0.8291934	0.066470504	0.2463876	0.326734	0.17772079	0.5184359	0.3343901	0.94476503	0.40502292	0.36774647	0.862399	0.89985687	0.52732503	0.88113946	0.68716234	0.32609922	0.5954721	0.64786035	0.964727	0.7153426	0.12433511	0.114191055	0.51084465	0.7850397	0.62621176	0.6607936	0.9989554	0.70353943	0.4928041	0.31888717	0.8698876	0.54922324	0.52493227	0.2199946	0.35541838	0.37320346	0.32123935	0.80861056	0.5429824	-0.2628753
0.1706047	0.057089865	0.01822728	0.24502838	0.6720463	0.81746054	0.37112206	0.3420108	0.9910658	0.6299342	0.10870278	0.5658759	0.4904555	0.4098389	0.59894675	0.0972116	0.10190278	0.036994934	0.6983438	0.15170228	0.97232604	0.08157921	0.09203529	0.44661212	0.7978145	0.3172956	0.5984265	0.65614915	0.6773199	0.955563	0.77358407	0.6974688	0.29231048	0.24052441	0.23482347	0.34105265	0.1861189	0.6523031	0.60401565	0.9084093	0.52580446	0.9263171	0.46385378	0.74186707	0.11280805	0.86122125	0.24943125	0.65288794	0.20566136	0.8880229	-0.66920507
0.32891148	0.5149685	0.5192328	0.20148635	0.7632854	0.5582043	0.9938602	0.99821556	0.72053486	0.7083021	0.1317944	0.36739308	0.52068216	0.49324334	0.041498125	0.4577706	0.9761408	0.51313597	0.42147678	0.048707485	0.1822297	0.39093262	0.108053565	0.90789187	0.9729646	0.92429703	0.6147836	0.55736357	0.41402698	0.0232718	0.7494391	0.8421222	0.73096776	0.6767781	0.33967686	0.67703736	0.5418298	0.19229072	0.22958928	0.22314411	0.5272965	0.55841786	0.08317006	0.9485811	0.612042	0.11691475	0.20158672	0.3217134	0.69881874	0.89397824	-0.4277671
0.7356194	0.31185055	0.31601065	0.53987306	0.94939214	0.57291716	0.7487392	0.13894236	0.9458063	0.27663082	0.15155637	0.25555676	0.8766162	0.76408255	0.16653407	0.9124486	0.58562386	0.27568138	0.4545244	0.2890231	0.61047155	0.19286877	0.99618244	0.02285242	0.4808427	0.6613922	0.104058444	0.15534401	0.15756184	0.9772994	0.9303512	0.46250433	0.43156636	0.6757464	0.3299957	0.6930717	0.3541196	0.97308	0.24395514	0.21263129	0.37011135	0.41162348	0.035465717	0.70487416	0.918968	0.3705201	0.47376084	0.42785937	0.5350157	0.5462084	-0.037853993
0.5650414	0.4479947	0.8367345	0.6830167	0.786186	0.960739	0.65559304	0.28416216	0.8409805	0.8727712	0.4078285	0.9170462	0.5696271	0.48013896	0.32337642	0.23290724	0.554803	0.9815178	0.5614104	0.65573585	0.97052455	0.9120571	0.50217295	0.36596185	0.30249673	0.9590995	0.5221485	0.2018857	0.6469018	0.19045407	0.8439593	0.33743256	0.2746386	0.90578616	0.93888825	0.62052524	0.56446236	0.18641752	0.43463808	0.050528407	0.4254089	0.5953542	0.28961438	0.8846205	0.5448277	0.20496607	0.2610612	0.79819983	0.97083366	0.30153346	0.38894942
0.26019686	0.35975587	0.26909697	0.08779293	0.40494847	0.42879665	0.031805158	0.7652105	0.58705074	0.78408706	0.08583939	0.9651908	0.45407224	0.718782	0.9866554	0.61491805	0.9831498	0.3863266	0.69281995	0.046092033	0.96474487	0.4603042	0.16952395	0.60088843	0.57397616	0.7555924	0.047452807	0.062279522	0.3572399	0.045474052	0.8746497	0.6563694	0.3358814	0.4212402	0.3981548	0.59023124	0.9527448	0.16677225	0.5443662	0.16856676	0.26687562	0.38220495	0.7885268	0.8072603	0.98192674	0.17381757	0.92185515	0.6437083	0.43566573	0.16197771	0.7013053
0.25671136	0.25197828	0.41028422	0.61147314	0.54330647	0.4274987	0.22245157	0.4575305	0.023633242	0.014374495	0.5524408	0.5167259	0.41351688	0.384278	0.9617252	0.8387015	0.342874	0.2743159	0.22968745	0.586151	0.652896	0.61090785	0.41515154	0.95331854	0.59035534	0.237454	0.7351668	0.098852456	0.029981554	0.89519554	0.6704411	0.8143696	0.86504924	0.36433482	0.7376788	0.85128224	0.08266842	0.04642898	0.37435544	0.82128054	0.7099447	0.31816363	0.27703178	0.05124736	0.31565195	0.55790913	0.94060844	0.28528804	0.86480886	0.881019	-0.050904926
0.4810775	0.44510883	0.39110285	0.48336178	0.19332266	0.91857225	0.79742324	0.70341974	0.5081475	0.23893654	0.5505924	0.9106931	0.7769423	0.8705794	0.42879826	0.41735047	0.15571278	0.93483275	0.5845269	0.7427207	0.7512157	0.04342538	0.59116226	0.19969404	0.23627615	0.64081573	0.23645061	0.48186767	0.22853363	0.45100588	0.7522285	0.24663013	0.47788066	0.20524871	0.8006553	0.9370346	0.27653283	0.28355318	0.039361417	0.665121	0.8782729	0.1959055	0.18847466	0.30252105	0.9203826	0.379241	0.17355895	0.038630307	0.46587986	0.77469116	0.32737702
0.639884	0.3521043	0.69084257	0.48036772	0.5516694	0.24765098	0.73154837	0.2584784	0.04359299	0.5951846	0.9567612	0.54745024	0.61743134	0.035353005	0.57945305	0.032782316	0.30103123	0.42859083	0.002748251	0.15921521	0.6350329	0.30581802	0.09221816	0.5210233	0.048761725	0.38666624	0.6178138	0.68864006	0.6101665	0.058389902	0.89860314	0.56447166	0.7345163	0.53872406	0.43970037	0.9998234	0.27978998	0.96471125	0.7248782	0.65119797	0.050858855	0.38352066	0.45284307	0.80920464	0.1422236	0.5168332	0.7345174	0.056084335	0.28340554	0.5422607	-0.25730512
0.39324546	0.0897159	0.14350426	0.18559575	0.40929043	0.28250808	0.73161423	0.31115955	0.77658373	0.7734381	0.22643816	0.2018128	0.5354976	0.09297329	0.26995212	0.44558263	0.10958278	0.9347412	0.5605713	0.4342906	0.4607907	0.46502477	0.42045444	0.0022187233	0.4412496	0.6450918	0.3347658	0.27856344	0.31076717	0.47849756	0.04043895	0.031180859	0.2590536	0.029572368	0.6747081	0.5533041	0.26790094	0.20873475	0.18062758	0.68842024	0.98269266	0.8618841	0.0624125	0.72546536	0.25662518	0.18361193	0.53787506	0.47853655	0.26906157	0.65240663	0.2711855
0.47733098	0.3383298	0.55508345	0.44605106	0.5159009	0.8949428	0.40083176	0.6082939	0.35450596	0.3444094	0.5768696	0.4196782	0.708994	0.1177451	0.67872	0.7649958	0.2081005	0.85042775	0.29812938	0.09653801	0.80854845	0.6688463	0.40062803	0.7729442	0.08650535	0.08466554	0.09554988	0.9637757	0.2434166	0.91231924	0.051525533	0.5581797	0.011556625	0.12050557	0.5231354	0.52737176	0.2499646	0.1012311	0.53117305	0.51779956	0.30234265	0.4332993	0.71791506	0.5273239	0.48544443	0.73248005	0.3705982	0.8259804	0.0007210374	0.24317849	-0.5919958
0.07232213	0.67131525	0.4203862	0.31926578	0.7338392	0.78003824	0.7353263	0.9175613	0.75069404	0.20606297	0.10238105	0.6696818	0.3707232	0.2862872	0.876565	0.021894276	0.13618469	0.47451293	0.3071649	0.21993572	0.54657674	0.54630375	0.8065773	0.33720863	0.2018866	0.13959712	0.06960243	0.42649597	0.6177912	0.73004216	0.31863892	0.081377566	0.60304415	0.08408922	0.5910625	0.8236885	0.92258984	0.56654245	0.8986662	0.61250305	0.039908767	0.7773173	0.22960067	0.61991066	0.099049985	0.90794504	0.49677294	0.31921256	0.6489167	0.9644005	-0.034300797
0.14608335	0.83072627	0.26367098	0.1206525	0.7795904	0.3439886	0.35308826	0.36774224	0.11256796	0.87670416	0.7088026	0.19487023	0.62692225	0.43979228	0.62159616	0.84198207	0.9548663	0.6376328	0.03682983	0.40951502	0.7507637	0.8064228	0.4391927	0.87442756	0.9223047	0.14401585	0.49324626	0.6120382	0.69437754	0.96418166	0.23307133	0.8076793	0.52639794	0.4399935	0.6003458	0.40762335	0.61205304	0.54194224	0.83415115	0.69184464	0.39969385	0.16880405	0.52069664	0.3155054	0.22691065	0.3934247	0.083143294	0.6330026	0.6933324	0.01661563	-0.31822637
