x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	x16	x17	x18	x19	x20	x21	x22	x23	x24	x25	x26	x27	x28	x29	x30	x31	x32	x33	x34	x35	x36	x37	x38	x39	x40	x41	x42	x43	x44	x45	x46	x47	x48	x49	x50	y
0.8304093	0.7320332	0.87368566	0.83820873	0.9188868	0.52681124	0.5155638	0.93577003	0.33444577	0.679481	0.47306055	0.44916862	0.00019723177	0.2212407	0.53681487	0.31224674	0.32255054	0.31038362	0.5811364	0.9111761	0.4746349	0.26837254	0.075889766	0.9688663	0.8137381	0.835436	0.2851696	0.06257051	0.47614646	0.33555496	0.74865544	0.72638357	0.6024571	0.68135816	0.4024921	0.8460238	0.99447733	0.042568088	0.05071479	0.3906324	0.5820645	0.8967585	0.12658435	0.7936085	0.9663058	0.7842339	0.8049611	0.97484607	0.7336738	0.10623032	0.39794663
0.9946822	0.24164504	0.15665805	0.43385887	0.6844562	0.93082446	0.9349305	0.7130288	0.37241322	0.6486339	0.49450713	0.712122	0.24759	0.14720792	0.9643202	0.57759243	0.9120647	0.2515337	0.31047493	0.70501435	0.33904213	0.99031585	0.9154267	0.9830971	0.2812099	0.710671	0.049503088	0.20307964	0.76744866	0.4368103	0.68504304	0.6235025	0.60893595	0.6282862	0.15478754	0.4009155	0.34100187	0.14297175	0.1880765	0.5422129	0.8006147	0.2757305	0.9669778	0.9571464	0.18333024	0.619301	0.08940256	0.6319399	0.677987	0.9319457	-0.40898353
0.5039247	0.13989812	0.40643412	0.8910694	0.846773	0.19448853	0.6007423	0.9830016	0.5678245	0.6904666	0.13571519	0.95887893	0.87801075	0.3154403	0.8206846	0.24909556	0.25534815	0.80296737	0.3928265	0.17903286	0.76189023	0.65529424	0.43202275	0.23575437	0.85341763	0.5276879	0.35130942	0.5579938	0.6271226	0.7222109	0.5256604	0.13206244	0.5650572	0.19071174	0.061695695	0.7436537	0.7791902	0.758529	0.43691397	0.37556958	0.8290792	0.513075	0.7846647	0.78568184	0.1894517	0.5189636	0.21301413	0.061901093	0.9808336	0.8531114	-0.3187083
0.6756865	0.30721205	0.070301354	0.5340777	0.65625083	0.032844663	0.21793157	0.30034155	0.5637324	0.31304818	0.15181875	0.37631696	0.27870268	0.58591044	0.74028337	0.5284297	0.12957186	0.13174462	0.93919724	0.27608025	0.53990376	0.2215209	0.5307264	0.42606872	0.14073783	0.20117813	0.13729477	0.8316925	0.19667262	0.9752749	0.013513744	0.28615993	0.080644906	0.1087116	0.943538	0.85670376	0.6403142	0.4915511	0.037683368	0.105161786	0.60195756	0.30040044	0.017417371	0.63239074	0.5807784	0.19777167	0.56294686	0.2338742	0.21236688	0.95726055	0.7726576
0.92491895	0.47109193	0.22676486	0.18294072	0.057851672	0.30997634	0.8616142	0.6072291	0.39647198	0.75055087	0.6054829	0.6908323	0.63915074	0.4330268	0.9235065	0.70770794	0.8349582	0.7784559	0.28938097	0.15422672	0.98763996	0.52580607	0.60038316	0.56290877	0.06099826	0.84573674	0.47284722	0.8218898	0.56120414	0.9731089	0.65111953	0.16467887	0.98538417	0.5999634	0.028665423	0.17209363	0.36742663	0.8023245	0.82751554	0.4742298	0.45118368	0.9843655	0.028735697	0.53930366	0.084539235	0.16626644	0.28820997	0.9311024	0.91036624	0.19727957	-0.70596904
0.5648628	0.4325359	0.094350874	0.8313719	0.7262957	0.06797016	0.3029539	0.33669722	0.9048446	0.7513494	0.09735149	0.2197367	0.5456478	0.36895758	0.07061666	0.6666516	0.09874362	0.349639	0.80271554	0.09885216	0.42859966	0.46458006	0.5421613	0.28650624	0.7006604	0.31648773	0.13593328	0.15909195	0.3991444	0.34764463	0.639929	0.38501513	0.19314295	0.16395593	0.6014552	0.037557423	0.39296186	0.7753359	0.1293366	0.58198947	0.70099634	0.9512861	0.07447851	0.45798886	0.6895506	0.58623546	0.85336274	0.59761125	0.696712	0.39883655	1.0489467
0.9744095	0.065820396	0.38800937	0.9951459	0.28076375	0.067175984	0.5370366	0.8648085	0.21643215	0.3262216	0.84542924	0.37251353	0.5379413	0.29149258	0.53152627	0.17813653	0.23586005	0.8830444	0.0037696362	0.23479044	0.59997326	0.73821825	0.52690506	0.8863639	0.8705087	0.95166004	0.31312418	0.7534497	0.3790791	0.3238786	0.16637582	0.8703967	0.65263563	0.7378224	0.07308543	0.6984639	0.047231495	0.6855267	0.55066395	0.27877516	0.65836644	0.48503762	0.5246332	0.4321049	0.83104813	0.9585042	0.6312281	0.8729478	0.97397906	0.8158455	-0.94237953
0.8636756	0.26215768	0.591333	0.9305234	0.64586407	0.48156822	0.5993629	0.25594586	0.42516553	0.6621454	0.6245028	0.5045793	0.70477784	0.86801875	0.349635	0.9449911	0.35267836	0.98719317	0.75008065	0.62932634	0.6184354	0.16826808	0.94942987	0.62224144	0.37354058	0.630368	0.4914744	0.25743067	0.2269128	0.74669605	0.48395342	0.38277614	0.3004378	0.011892378	0.93693936	0.06384879	0.27492917	0.8677919	0.21068037	0.9063014	0.5701236	0.054186463	0.83051527	0.74820673	0.52450264	0.4050116	0.8571459	0.7947281	0.6793946	0.572827	-0.23574536
0.43785435	0.6574178	0.8120992	0.041294277	0.41057837	0.41670656	0.8277353	0.58101153	0.9006298	0.5205953	0.38427913	0.023171961	0.4344666	0.5400001	0.070254266	0.40085346	0.89674824	0.33770525	0.3944708	0.07683408	0.2707225	0.017047167	0.029205441	0.6719238	0.597127	0.78531283	0.846953	0.54993373	0.57691187	0.34343737	0.9100525	0.28880483	0.59725755	0.87217355	0.9540751	0.6540876	0.55059046	0.7247251	0.25270563	0.69035214	0.5424486	0.3167373	0.67081153	0.6398477	0.9447045	0.910936	0.92221904	0.6365135	0.34437376	0.046806574	-0.40862042
0.6359977	0.09530622	0.2668923	0.0041207075	0.5862227	0.18761796	0.73522997	0.15196693	0.8605856	0.38737744	0.75004625	0.5500927	0.32581216	0.98896384	0.799214	0.0808211	0.46271682	0.9865748	0.44436926	0.055398762	0.884664	0.9459084	0.25110877	0.33378685	0.3021146	0.21637142	0.61900336	0.2215895	0.3936454	0.019042611	0.11022848	0.032763302	0.92735577	0.33938295	0.8353853	0.69340986	0.80376506	0.99012065	0.3809511	0.3163029	0.9363316	0.4593513	0.625735	0.027150273	0.81692874	0.73975897	0.43663824	0.25818682	0.99472445	0.91629076	0.22327235
