x1	x2	x3	x4	x5	y
0.036860168	0.85264915	0.7505796	0.79595923	0.9232646	-0.26991326
0.23052484	0.6578879	0.7046166	0.35225332	0.66732657	-0.44309694
0.3561433	0.80913067	0.3612727	0.31360215	0.6258745	-0.23323587
0.6773468	0.25571418	0.54419917	0.78976786	0.45025164	-0.1100228
0.65216696	0.3794065	0.6752498	0.1378029	0.2059856	0.041583277
0.24620473	0.95950544	0.36545795	0.49863482	0.25775224	-0.10957834
0.99914503	0.9883351	0.122906685	0.09466505	0.12100351	-0.31767264
0.49758863	0.37254804	0.17272717	0.32066393	0.59446543	0.35796565
0.23875463	0.61079127	0.38534206	0.25771832	0.56869274	-0.26767737
0.9111291	0.16196036	0.5232172	0.31561613	0.99065316	-0.97921395
0.025618374	0.0206694	0.9926925	0.18365502	0.5958617	0.11092859
0.45684695	0.3946715	0.3883261	0.8177203	0.5238985	-0.047805242
0.013192713	0.20481992	0.32954985	0.7516082	0.17643315	-0.6017325
0.9714598	0.38863534	0.410219	0.891779	0.75130385	-0.5459956
0.92406017	0.7892222	0.34832305	0.1682638	0.46279848	0.24631234
0.9138188	0.3321901	0.036315024	0.7049642	0.9867357	-0.6686145
0.3576584	0.08598822	0.046470165	0.6252997	0.46214014	0.27415624
0.24750638	0.60106593	0.6898794	0.8976595	0.8881911	-0.0017848667
0.42515814	0.059116423	0.048188448	0.9668448	0.7210276	0.5647114
0.7179537	0.06738949	0.96300787	0.97367156	0.95143014	0.5888286
0.07820749	0.3113383	0.1561181	0.9734828	0.28516	-0.74482346
0.27172273	0.76195645	0.26870382	0.25373894	0.45626426	-0.41845852
0.45194024	0.11051077	0.91683406	0.27943915	0.67735744	-0.4956969
0.9348918	0.7521582	0.57078993	0.9254285	0.5672131	0.1939402
0.2686717	0.97299975	0.61834025	0.012159586	0.3576542	-0.29634964
0.15941626	0.9383765	0.41742706	0.044237554	0.46856833	-0.15907997
0.81400645	0.6299002	0.6581022	0.5464366	0.68640935	0.6815104
0.378174	0.3010999	0.032645762	0.12333155	0.71670127	0.47987023
0.20394331	0.57173324	0.6595957	0.53540194	0.17582512	-0.42279053
0.9781642	0.20925027	0.9112503	0.10224587	0.37972575	0.47288418
0.7719844	0.29570967	0.9200215	0.15592176	0.080114245	0.78173053
0.27454042	0.5808252	0.96037793	0.26129955	0.6788141	-0.021218525
0.37464648	0.39156884	0.8676517	0.112507045	0.55310667	-0.64288366
0.9702046	0.4312939	0.88821906	0.3460216	0.9024811	0.26121655
0.016334832	0.42793816	0.4121768	0.6620425	0.6961637	-0.33431736
0.88390845	0.425507	0.48017246	0.8424056	0.36471343	0.068468094
0.9383168	0.16709393	0.44589508	0.47314453	0.72310495	-0.9610381
