x1	x2	x3	x4	x5	y
0.46389765	0.9167158	0.18690777	0.013931215	0.37252885	0.95074993
0.1502775	0.90738034	0.64235884	0.06090671	0.22370726	-0.12020176
0.51321495	0.30821812	0.08032501	0.53369284	0.8056461	-0.0027220175
0.38148886	0.309686	0.5195021	0.37746668	0.5034896	-0.09681568
0.92642504	0.26732814	0.73480743	0.6189943	0.6526055	1.404845
0.36454982	0.3865049	0.2866428	0.03355205	0.74250257	-0.02182388
0.7068044	0.17040616	0.16877645	0.24072576	0.56255025	-0.018277114
0.82849187	0.9846588	0.8442748	0.99522924	0.97058517	0.93577
0.7646058	0.94093454	0.789921	0.25287598	0.85574925	-0.24810652
0.8062666	0.031225145	0.7379427	0.39011806	0.023372829	0.59655213
0.70918334	0.7202033	0.12507117	0.8091399	0.1713835	0.060568526
0.8775481	0.17816073	0.85185134	0.8933255	0.62386936	1.0189968
0.28536284	0.6233838	0.22187072	0.9594524	0.024705172	0.024127059
0.12554717	0.20132071	0.64319766	0.8081293	0.7875748	-1.864984
0.89681154	0.5472743	0.27756983	0.98655	0.004398823	0.35709912
0.3739646	0.5336744	0.60782456	0.39530098	0.6971133	0.034965467
0.5921099	0.9962559	0.29683638	0.2501663	0.74982274	0.43725315
0.75001127	0.16071784	0.9737465	0.5992772	0.9221758	0.3684486
0.6723861	0.05255282	0.85253835	0.79221	0.30054563	0.80648124
0.881473	0.95232654	0.12589985	0.027284563	0.9054257	0.13440906
0.21463591	0.7453671	0.52129674	0.1201027	0.43687636	-0.18933845
0.34985614	0.11648995	0.0664103	0.2760617	0.8655099	0.3289229
0.46158636	0.9822602	0.9433815	0.11480558	0.5576878	0.057859756
0.6667482	0.25747365	0.65938956	0.6071333	0.12413341	0.91498506
0.71150595	0.68885237	0.73638123	0.17874962	0.12761903	0.27192608
0.88265455	0.66309804	0.003265977	0.5808744	0.706697	0.39543453
0.25235474	0.79041845	0.06679398	0.27719688	0.6604962	-0.13279781
0.3485083	7.748604e-07	0.4192747	0.43450022	0.8641617	0.26555002
0.34884048	0.7390394	0.19823754	0.950774	0.6385138	0.3770135
0.38428867	0.98577774	0.5278183	0.10331541	0.15930998	0.8579391
0.98743165	0.1588003	0.76403874	0.9629893	0.6023494	0.4889691
0.30430615	0.7157625	0.49631506	0.5167658	0.20415348	0.22388634
0.8778531	0.5125283	0.77805674	0.003949225	0.050480127	0.47463426
0.92276895	0.19586307	0.07777089	0.3582999	0.3608169	1.008484
0.0004427433	0.16159284	0.7593953	0.8490823	0.3325985	-0.29759717
0.3364662	0.32599682	0.5566921	0.61008304	0.7074393	0.09443288
0.3672608	0.2876855	0.4967277	0.9855732	0.66721606	0.12389131
0.14832109	0.8905768	0.6006729	0.2835074	0.42472374	-0.08562373
0.0907442	0.6396582	0.9320746	0.75425124	0.75230986	-0.18319297
0.60258824	0.6537822	0.61278313	0.8018696	0.59301406	1.40191
0.11067277	0.3527435	0.15262818	0.07619673	0.8912189	0.009126791
0.63178253	0.99160534	0.46070474	0.5880736	0.51630366	0.2852069
0.83015954	0.77462095	0.9581508	0.31992197	0.43276322	0.4083718
0.57949466	0.49948657	0.041362166	0.7916291	0.10092676	0.31200004
0.7993699	0.26595128	0.23573655	0.18999481	0.25028038	0.08663292
0.26357466	0.89697176	0.5377418	0.75782144	0.38018793	0.12764956
0.85282755	0.69600254	0.30823696	0.6409462	0.5973945	0.219352
0.77373457	0.5751393	0.70764387	0.68838274	0.3003484	-0.056213267
0.9749608	0.5083288	0.28512055	0.14547503	0.16456431	-0.13194813
0.5880516	0.96964824	0.6858819	0.5171058	0.2885396	0.2914312
0.6083034	0.8810212	0.46225363	0.07376969	0.06601006	0.9478778
0.22781497	0.50383943	0.5359844	0.15663016	0.74066746	-0.2795462
0.80963016	0.40592986	0.15525645	0.15444851	0.0065035224	0.07359887
0.78543013	0.3563013	0.6980106	0.45492977	0.91556144	0.15174934
0.4535429	0.3052737	0.38426667	0.90126765	0.4385624	0.378638
0.12597227	0.39937955	0.8063556	0.77278835	0.5325154	-1.0902704
0.031306267	0.19956714	0.11078328	0.016008973	0.16133678	0.16158749
0.63673306	0.7876355	0.1964044	0.11381173	0.7076864	0.95985544
0.390171	0.40716445	0.1580689	0.5020684	0.29869938	0.16862123
0.12989527	0.30150586	0.5208685	0.6984043	0.18057734	-1.1668174
0.8411927	0.50886387	0.9249847	0.918271	0.028366268	0.34735838
