x1	x2	y
0.17050803	0.82515436	-0.13517599
0.7714239	0.93667793	-0.529143
0.943795	0.3340758	-0.4884027
0.85718036	0.13510555	0.34756786
0.8486841	0.19221711	0.20736378
0.16014844	0.16161597	-0.4530751
0.9864621	0.64773536	1.5277749
0.15155184	0.12490225	-0.20420282
0.5517056	0.39215457	-1.043519
0.6302593	0.81467617	-0.2800421
0.18412119	0.04592061	0.9225743
0.5515156	0.8333543	0.55505496
0.80435693	0.4928307	-0.05732833
0.3666265	0.65941423	0.5710094
0.84765816	0.069302976	0.47727823
0.45265722	0.8780461	0.03413444
0.8852155	0.963033	-0.5558516
0.6930725	0.99371874	0.2820465
0.01649183	0.59462523	0.13057043
0.5718848	0.8448328	0.5101304
0.5995775	0.82023597	0.07968731
0.06128031	0.4458267	-0.3426938
0.68742794	0.8206795	-0.32889938
0.6184444	0.8230555	-0.16892245
0.34381098	0.45695293	0.08920987
0.96911997	0.83345276	1.7138098
0.851075	0.06664735	0.47526357
0.49326134	0.06547308	-0.2414465
0.95392203	0.9047803	0.7673573
0.7792609	0.19254631	0.93400735
0.21497977	0.1736865	0.19463567
0.6850408	0.9098629	0.085962445
0.43477386	0.028836966	0.3613906
0.39038157	0.5604799	0.84716874
0.5285863	0.77170455	0.592753
0.6483389	0.36345738	0.2865298
0.14624232	0.4904912	-0.033259418
0.26600432	0.10246569	1.5371702
0.21625185	0.04151684	1.5777485
0.5563375	0.36799687	-1.026371
0.21463543	0.59237623	1.2079141
0.46334606	0.1610524	-0.3965961
0.71709466	0.016820252	0.18191037
0.45661718	0.8821869	0.049608342
0.91064024	0.7670344	0.64740217
0.40342218	0.6124844	0.6538582
0.15093046	0.4842664	0.079714395
0.93152744	0.28962147	-0.76263237
0.032577157	0.9101399	-0.114740595
0.7035845	0.8467051	-0.09725453
0.33769268	0.2907542	-0.4826206
0.4131869	0.35017848	0.15895306
0.566281	0.38656557	-1.0072361
0.35749286	0.14622837	-0.03633159
0.31194597	0.15736324	0.39719564
0.53486484	0.79405856	0.50810856
0.7358196	0.5913251	0.9853346
0.13196361	0.43997437	-0.08553117
0.46458095	0.86967254	-0.026241815
0.58600056	0.8027734	0.22989412
0.9328779	0.43956262	-0.16683955
0.09840608	0.11596155	-0.06293851
0.8953606	0.29385686	-0.70767754
0.51924187	0.6827633	0.20906436
0.48473978	0.039692223	-0.0021109786
0.42409837	0.6024101	0.45607784
0.27795565	0.53513545	0.18043219
0.58568716	0.6957047	-0.16839983
0.283064	0.9475276	-0.29915473
0.930839	0.81467575	0.9214417
0.16579735	0.20628464	-0.47877535
0.55116653	0.23757595	-0.92305535
0.4994179	0.25402385	-0.57720256
0.2886448	0.5584458	0.12648153
0.09830439	0.6271946	-0.7919436
0.4651047	0.29029864	-0.15630251
0.2495063	0.20314151	0.38081026
0.8921269	0.51779103	-0.06637162
0.39176142	0.42675155	0.3964112
0.09408456	0.04875636	0.322785
0.11509812	0.38469136	-0.20510127
0.2629907	0.6830448	0.719184
0.8320278	0.1738674	0.5143169
0.8230779	0.35871583	0.1219234
0.33101594	0.9833817	0.4997587
0.18363947	0.6291874	0.7396082
0.6473107	0.6565285	-0.17332618
0.24423575	0.9283378	-0.40368813
0.14074183	0.32689625	-0.03301408
0.9997256	0.3859278	0.05472794
0.29679805	0.046705484	1.2367393
0.0031812787	0.094531655	-0.09209816
0.35581768	0.16915256	-0.16999869
0.7042682	0.33094788	0.28035802
0.22427577	0.18140107	0.26105607
0.95367557	0.52396035	0.24557865
0.60235417	0.5973261	-0.31170374
0.9435466	0.43744642	-0.040692933
0.3658057	0.32055515	-0.24732271
0.1274057	0.36858785	-0.039267555
0.54878014	0.62449914	-0.30370337
0.58304787	0.5009499	-0.6917532
0.9309215	0.5882229	0.21802616
0.3449993	0.21018618	-0.32797313
0.04571289	0.1884306	0.18230599
0.7074142	0.9847786	0.1473076
0.4324051	0.8765534	0.29076296
0.32784873	0.64377725	0.23325072
0.8512466	0.09875554	0.49251974
0.43974483	0.3038159	0.046076734
0.39656538	0.9230493	0.7862622
0.25463122	0.87881887	-0.29837823
0.53016937	0.06827062	-0.7452688
0.47187757	0.43065727	0.050523285
0.1908614	0.903168	0.05830457
0.17068231	0.9178743	-0.04703386
0.20241493	0.4171877	0.8163435
0.7538717	0.26540577	0.6801378
0.19085318	0.3071922	0.2573086
0.75970757	0.13007706	0.97751987
0.15632737	0.85258657	-0.39754748
0.605297	0.40178043	-0.47805917
0.9524628	0.23415446	-0.90319324
0.5723738	0.42274576	-0.95910084
0.009820819	0.1918509	-0.04113415
0.8598332	0.9208418	-0.5000825
0.085252345	0.48850077	-0.45223293
0.85182863	0.26952422	-0.13689771
0.49191105	0.42032927	-0.24087866
0.22695929	0.56330806	1.1550707
0.8328297	0.8510808	-0.29284105
0.35985118	0.09060562	0.33260038
