x1	x2	x3	x4	x5	y
0.7301868	0.9650397	0.759065	0.28364336	0.20515919	0.30332905
0.76130015	0.20003504	0.08941108	0.30392873	0.96536595	-0.33224386
0.9072646	0.079438984	0.9853925	0.22913694	0.28497267	0.42254212
0.03840077	0.9181684	0.8944003	0.97468567	0.6487974	-0.8431203
0.30381167	0.7913132	0.36906838	0.0281021	0.22703093	1.01142
0.7852263	0.046671808	0.0034293532	0.9533632	0.09100056	0.045857646
0.61032003	0.98167855	0.6275016	0.43874633	0.68342197	1.2477498
0.98429024	0.14417899	0.742408	0.30050594	0.18155229	0.23485877
0.4736147	0.8148531	0.09140301	0.38411254	0.37445873	0.9773629
0.7842743	0.68692636	0.7512586	0.8861198	0.7729683	-0.29476538
0.3023979	0.5624671	0.8801496	0.8088601	0.14869636	0.76435083
0.49792033	0.7072672	0.66696095	0.49460894	0.4602248	0.060467374
0.7030515	0.29053593	0.8194679	0.115504146	0.0688166	-0.815004
0.5589635	0.5865988	0.65623236	0.17930913	0.6378494	0.19667497
0.08029187	0.74357593	0.8155865	0.25865394	0.58648735	-0.08263324
0.81544554	0.42275733	0.69348466	0.18332744	0.6260738	0.65567386
0.65054345	0.5878868	0.17196459	0.51512754	0.81943667	0.21432404
0.11924422	0.64301	0.28096682	0.26113123	0.17342234	0.7632947
0.74432456	0.86017257	0.07530886	0.8898401	0.7874907	0.60465026
0.6067788	0.8543704	0.607481	0.5839048	0.8326726	1.0533935
0.46222603	0.846177	0.46057832	0.93188167	0.54356927	-0.45544332
0.31658417	0.42286676	0.0582636	0.25967687	0.5761762	-0.78431207
0.04542017	0.089736104	0.6242058	0.6481674	0.2969876	-0.0007050391
0.97163874	0.32842648	0.20634353	0.59623706	0.73225987	0.3220703
0.24381614	0.62412775	0.63462627	0.7100367	0.58096176	0.6191176
0.019676864	0.033429623	0.91618437	0.76973456	0.9712884	0.08727571
0.7686172	0.63818955	0.36628228	0.6847348	0.7147391	-0.3301589
0.18712807	0.4934597	0.009458244	0.7300341	0.42387462	-1.6623148
0.13336319	0.79384595	0.37302428	0.15980297	0.4517051	1.0285776
0.20276439	0.5562035	0.67917114	0.52466714	0.51560783	0.31178707
0.4192955	0.85793656	0.9083573	0.5081047	0.08203268	-0.33002603
0.73504937	0.69549537	0.7335907	0.3148706	0.71148103	0.26989233
0.8781577	0.8311901	0.10279316	0.5579402	0.07786065	0.46442226
0.07755262	0.16223937	0.70311016	0.83311266	0.13203466	-0.48713747
0.3993116	0.6600544	0.7609949	0.7247708	0.83836037	0.5832022
0.78729916	0.15507424	0.6986024	0.58245564	0.0873248	-0.790198
0.8233	0.80433077	0.16898036	0.4796208	0.74868065	-0.04344573
0.6313641	0.978888	0.110121965	0.44848	0.0099108815	2.0301743
0.99870354	0.23037845	0.75152755	0.8040994	0.35653168	-0.48482275
0.19509423	0.9121851	0.9954061	0.43886077	0.44050467	-0.2540328
0.93134797	0.542564	0.21454167	0.782423	0.02634865	0.21011727
0.5910249	0.13956082	0.48196036	0.32747614	0.28490293	-1.5964247
0.29789072	0.63086087	0.63550013	0.089646876	0.98248875	-0.53661215
0.8199121	0.105757356	0.9746175	0.4132501	0.18103343	-0.17721128
0.7184993	0.6044537	0.29585224	0.6701635	0.6759056	-0.091630206
0.7034305	0.18654823	0.06514484	0.42935652	0.030892015	0.26867792
0.60426676	0.013313472	0.41060698	0.8878961	0.16425228	-0.6185242
0.38024276	0.7063116	0.12187457	0.026422441	0.3094393	1.3448392
0.6087745	0.63022655	0.20796776	0.37546134	0.38461775	1.0548073
0.021294653	0.51199204	0.44995946	0.09764677	0.2426545	0.046906658
0.8673481	0.68797207	0.07819283	0.6862727	0.0038852096	0.40181306
0.20721471	0.5771411	0.44760966	0.17451888	0.5823573	0.041267052
0.6066049	0.8739257	0.39421135	0.9611193	0.81291085	0.69476736
0.30008894	0.8779099	0.24140364	0.59922	0.68071586	-0.5860986
0.5189617	0.6659733	0.7252158	0.04768139	0.7794557	-0.3631619
0.67744476	0.25622863	0.89420575	0.61302257	0.14965749	-1.781927
0.9566172	0.71123123	0.8362352	0.58259994	0.63994557	0.54858166
0.59318584	0.9535289	0.93671644	0.67597777	0.50130475	0.09157237
0.1569252	0.76890737	0.24065858	0.53668946	0.80208546	-0.59703904
0.312024	0.45892316	0.16095424	0.34974867	0.0960722	-0.335615
0.39722353	0.9485772	0.0914948	0.23715508	0.102039814	1.1316375
0.28877056	0.8126717	0.8051172	0.992785	0.6880392	0.53794444
0.9308737	0.26775396	0.27450013	0.044083416	0.001429379	1.2066581
0.61215985	0.4072684	0.130211	0.42181414	0.05055034	-0.10090014
0.77452147	0.8251304	0.44092697	0.47981954	0.5353672	0.2912321
0.5505457	0.52669513	0.27669227	0.3820151	0.6942235	0.008096612
0.43425745	0.73587966	0.33965284	0.9617701	0.8396571	-0.815397
0.1772281	0.064632535	0.7336445	0.07979506	0.9880636	0.80806035
0.051513255	0.7918212	0.47680694	0.6206189	0.91771364	-1.4860173
0.92187417	0.379601	0.27542406	0.6376734	0.46152455	0.18851069
0.10254079	0.00580132	0.1509378	0.86116725	0.51860344	-1.218854
0.55567765	0.22880304	0.26651126	0.6414167	0.8898624	0.27334428
0.2370652	0.17158109	0.6196886	0.4976532	0.3443374	-0.05062704
0.003613174	0.94271946	0.36281085	0.692086	0.09472036	0.3040995
0.08957255	0.83621186	0.115888834	0.51606274	0.583995	0.00882094
0.58292174	0.10710889	0.78387743	0.46034175	0.6721223	-0.9244175
0.87557757	0.1340568	0.55638814	0.6970849	0.31122774	-0.5458105
0.8260627	0.9074607	0.22716177	0.41159946	0.6780381	0.18992618
0.24160475	0.0013460517	0.98436475	0.43700224	0.8531186	0.7491366
0.7249356	0.45622325	0.20374787	0.6346129	0.24170727	0.2913209
0.6553636	0.084058166	0.4294839	0.34301913	0.13199288	-1.1467321
0.087969184	0.310111	0.33496422	0.73903507	0.7437996	-0.70803887
0.2018854	0.31942433	0.9217966	0.08577222	0.3836611	0.26328257
0.6815507	0.036185145	0.029381394	0.7417731	0.25146735	0.1497934
