x1	x2	x3	x4	x5	y
0.6328925	0.78434145	0.35267544	0.60030335	0.3375072	-0.19824211
0.1784268	0.959877	0.040224314	0.2174257	0.59712684	0.26590115
0.40900642	0.55084074	0.16467154	0.13456178	0.07857281	0.31599975
0.0069593787	0.76979715	0.29424858	0.9401448	0.85946	0.305185
0.055126786	0.06982374	0.15401226	0.1370418	0.92198366	-0.2490387
0.44672936	0.8543365	0.50194407	0.68082494	0.1251136	0.21191587
0.041686	0.96852255	0.08830243	0.9936577	0.101323605	1.3146905
0.92015994	0.44749475	0.5616052	0.40610075	0.9649277	0.23090822
0.49415708	0.74779075	0.42719328	0.8938814	0.45243865	0.30636835
0.8594548	0.5593785	0.62857604	0.010986865	0.5396532	0.4436006
0.09122831	0.27441907	0.24299085	0.9953296	0.1354596	0.11209582
0.67593116	0.14478111	0.46866548	0.89584845	0.08139235	-0.18579619
0.36413217	0.6234862	0.5819835	0.6437253	0.20962036	0.53360605
0.3366843	0.94107944	0.48070055	0.30931902	0.23451382	0.76027566
0.048368633	0.06503868	0.47407603	0.5855599	0.8269017	-0.29640353
0.10986948	0.55782765	0.51523525	0.38295627	0.20726895	0.058575388
0.42265147	0.9924119	0.10165578	0.6733341	0.34560156	0.6864856
0.6482836	0.66202587	0.37197232	0.3679487	0.6137542	-0.48112103
0.6667749	0.037896514	0.9110251	0.5448317	0.74800164	0.2556584
0.13755995	0.75134367	0.7685631	0.4586705	0.98359084	-0.38196358
0.56799805	0.8075807	0.52465326	0.59802127	0.59030056	0.2827748
0.93042415	0.70557314	0.21072036	0.564396	0.7489184	-0.22794585
0.05393994	0.2949639	0.68605155	0.39339793	0.34998578	0.24495615
0.20127988	0.7149751	0.824115	0.95374835	0.008631229	-0.0151368715
0.88670814	0.15876484	0.9107188	0.582353	0.5728812	0.78541124
0.48293513	0.14636189	0.82578844	0.27933258	0.94520384	-0.05656629
0.54414356	0.7745242	0.68484855	0.5990001	0.45914072	0.2859204
0.13748431	0.1585871	0.13934469	0.9733104	0.80290484	-0.33016255
0.93406105	0.47999597	0.598063	0.741928	0.21237612	0.57695466
0.9031404	0.13556218	0.13014877	0.62052983	0.6393234	0.32388094
0.50585747	0.6731765	0.6992214	0.5322859	0.220352	0.095736876
0.7116957	0.024321854	0.95403445	0.031607747	0.39488232	0.5196707
0.27232778	0.523347	0.58320034	0.26646805	0.92129505	0.13459867
