x1	x2	x3	x4	x5	y
0.10291791	0.084468424	0.05034083	0.25753266	0.4045611	0.32494912
0.20390332	0.2885869	0.05725652	0.8073218	0.38553506	-0.5070884
0.18452728	0.6301775	0.12614602	0.84999514	0.7875078	0.08176451
0.008644223	0.10752696	0.17031175	0.22933441	0.5624309	-0.25376958
0.005571604	0.12931657	0.72834253	0.33624375	0.3010388	-0.47230664
0.08635938	0.70265573	0.53530806	0.30673492	0.19380808	-0.5943993
0.6063362	0.6360459	0.7219305	0.64859	0.42372733	0.21062423
0.112945676	0.8183042	0.49571395	0.16770637	0.93119496	-0.11382765
0.7787739	0.10703528	0.25029147	0.3298478	0.21135837	-0.018964455
0.73349345	0.14330286	0.9646845	0.29333282	0.7951377	-0.35907215
0.51702744	0.28010446	0.8338914	0.118483186	0.23545903	-0.5805354
0.5599302	0.8966373	0.28577232	0.19553459	0.1807921	-0.057321757
0.27956146	0.3272826	0.38353938	0.21555704	0.6562726	0.2031135
0.50406075	0.17331588	0.2144677	0.605876	0.49285734	0.29288164
0.85387385	0.42420197	0.094949126	0.13019377	0.3532375	0.5276285
0.38926148	0.5570613	0.38786477	0.68448806	0.3337081	0.24309467
0.866977	0.6148437	0.34628212	0.9456004	0.627647	0.3396644
0.160205	0.2217282	0.8135075	0.7283605	0.8903971	0.46963158
0.46159214	0.8497103	0.7485892	0.6546286	0.38427705	0.84546757
0.9819943	0.60118186	0.37099314	0.4928912	0.9915242	-0.21083607
0.83582544	0.4629469	0.99018276	0.7195677	0.23379147	-1.1920432
0.044965506	0.7905693	0.96891636	0.20868754	0.7053614	-0.53927135
0.52128565	0.39309126	0.3640448	0.6391008	0.6102281	0.5023854
0.83770436	0.6830371	0.72752863	0.9410785	0.65569264	-0.24398951
0.57422125	0.31796777	0.8666947	0.5738407	0.8222842	-0.53462434
0.98282325	0.38817352	0.8520504	0.39845973	0.95121485	-0.41047308
0.89354765	0.32078218	0.51793194	0.28164607	0.2977764	-0.3205252
0.39876628	0.49659115	0.32570344	0.028000832	0.1975863	0.22468479
0.457273	0.34038484	0.87137765	0.90642846	0.8185313	0.23810004
0.72129077	0.103618264	0.9723823	0.059394956	0.3356216	-0.41025528
0.14809227	0.67980003	0.083942235	0.2535028	0.18239427	-0.3215497
0.19265711	0.2665907	0.9915092	0.45916092	0.6524142	0.6916414
0.0036579967	0.9445575	0.39112186	0.0411281	0.8445797	-0.6686496
0.36480308	0.954066	0.16038394	0.035783708	0.12437314	-0.15909518
0.71658915	0.44392657	0.03679037	0.59270847	0.4681291	0.011030665
0.6806348	0.24566	0.14305574	0.84079176	0.25939965	-0.4032318
0.8517174	0.9054029	0.15033358	0.26947987	0.5601903	1.0629971
0.028566957	0.65355384	0.291669	0.27831113	0.11346662	-0.8360783
0.73390925	0.18137646	0.10034907	0.3685122	0.22164905	0.20049642
0.013901055	0.7015072	0.30976713	0.8502328	0.8519586	0.123885706
0.18111467	0.20851374	0.3225215	0.7928775	0.4827885	0.003743397
0.32137764	0.80974036	0.9741731	0.8696488	0.11764723	0.20406553
0.3961503	0.40409392	0.92670137	0.24139583	0.21343488	0.3821318
0.5078229	0.38385063	0.68925875	0.56077594	0.20147341	0.19347547
0.8635744	0.8112393	0.6094932	0.047437847	0.7349596	0.40122956
0.8322313	0.6392005	0.30672836	0.5335334	0.30792028	0.618939
0.9707271	0.982808	0.44173282	0.16360128	0.7941263	-0.08385073
0.7551911	0.76503813	0.123773575	0.66954315	0.28662485	0.025387248
0.06052369	0.15086156	0.7119533	0.68718934	0.061166584	-0.025099106
0.78353834	0.88312	0.87956405	0.78232133	0.42151052	0.22679465
0.8350329	0.89143986	0.76064074	0.14037484	0.32549644	0.5830502
0.8961092	0.88118815	0.8190394	0.29101986	0.40097588	-0.24533485
0.12749523	0.2150495	0.8838169	0.08961058	0.37643737	0.20534775
0.6061344	0.19999385	0.6165503	0.41962278	0.69996184	-0.32018015
0.11630821	0.56900203	0.04413736	0.8101962	0.98568505	0.48084295
0.32153887	0.5739351	0.2423948	0.18015742	0.24677205	0.11551879
0.26180154	0.594911	0.44268644	0.53505814	0.11683446	-0.14248301
0.18586904	0.067139745	0.1406281	0.91870844	0.68576235	0.15181564
0.023150504	0.4165479	0.54012793	0.7671123	0.9637278	0.41619226
0.62073785	0.8522174	0.32207793	0.48366296	0.19816679	-0.059044447
0.6151852	0.9615278	0.8139894	0.99754065	0.2747056	0.8323918
0.4374388	0.6031367	0.9019863	0.040379465	0.25444448	0.25815508
0.57253027	0.21099818	0.68678033	0.46591252	0.370436	-0.4505983
0.7681542	0.85733587	0.9863443	0.7264206	0.48632634	0.21658398
0.90880334	0.8979214	0.24941176	0.7277488	0.5585886	0.6271567
0.28391397	0.3809269	0.38193363	0.15011322	0.34742212	0.26841512
0.66825366	0.86705875	0.53798014	0.015799224	0.7648063	-0.039680358
0.34870756	0.9465256	0.016860008	0.38301665	0.88776124	-0.11610647
0.7163004	0.25054592	0.067046404	0.49462974	0.6931555	0.3798948
0.08490145	0.08159828	0.4937058	0.39745617	0.8213706	0.10034807
0.015532792	0.4204725	0.112535596	0.4271754	0.2445386	-0.5437777
0.6573603	0.08172244	0.106669426	0.21625459	0.062081456	-0.020680742
0.81563383	0.42844456	0.22220677	0.85036427	0.38656163	0.3578407
0.7585952	0.34500527	0.08167535	0.6098137	0.81134564	0.62762743
