x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	x16	x17	x18	x19	x20	y
0.19170481	0.77739096	0.78822774	0.5460495	0.08376551	0.17384315	0.2398336	0.18705791	0.766266	0.59140074	0.19523925	0.42499822	0.8480081	0.8158685	0.039371848	0.010996044	0.8283951	0.18253165	0.29381108	0.9643908	-0.27490282
0.077769995	0.33932889	0.54079497	0.58936936	0.35687143	0.3339615	0.2512949	0.3133121	0.15984088	0.5378903	0.26681393	0.35476387	0.06194341	0.39724928	0.78406274	0.23606622	0.6586954	0.013776362	0.5553514	0.69054264	0.29367086
0.27084142	0.72040445	0.5374048	0.03140533	0.96957374	0.10492569	0.76082504	0.45084542	0.6735552	0.43075484	0.5340839	0.31017357	0.05028552	0.82318074	0.6106872	0.7619053	0.14515328	0.27956504	0.9670226	0.74107975	-0.44337395
0.013865888	0.61594623	0.18753237	0.97983974	0.63151747	0.7722121	0.4745468	0.6093705	0.39126784	0.9844882	0.7797686	0.9568289	0.1026414	0.95251334	0.6335689	0.6396357	0.035755396	0.04630685	0.9253341	0.66689295	0.36095047
0.7645987	0.606923	0.7049686	0.008721888	0.66818553	0.4062479	0.4064163	0.7558185	0.5712859	0.46955216	0.2809316	0.2776696	0.015214801	0.73085326	0.86027694	0.38178432	0.69847554	0.8737552	0.83374554	0.25888336	-0.24300712
0.79244244	0.7637285	0.46835357	0.528729	0.097203076	0.31682307	0.768627	0.811005	0.4090805	0.9626334	0.103675425	0.9805844	0.03369075	0.9157444	0.17813116	0.07392144	0.28518325	0.92779726	0.40558004	0.71965903	0.20214877
0.53446054	0.0067023635	0.042695522	0.33167654	0.69791734	0.9113909	0.7458558	0.21965528	0.44233263	0.69417566	0.3790248	0.92641294	0.0041007996	0.93438894	0.61713225	0.46730214	0.2533872	0.56272066	0.026279867	0.75682265	-0.96995014
0.58393997	0.76568544	0.76803875	0.688516	0.9290778	0.7535576	0.76734734	0.52319574	0.8613048	0.75578004	0.77192944	0.6180956	0.35645992	0.94074595	0.01118046	0.9202874	0.50337315	0.168316	0.8261632	0.38785452	-0.46526107
0.38974196	0.44243294	0.3726915	0.25568485	0.6883124	0.5914965	0.85131615	0.8184316	0.39294285	0.40446496	0.6879004	0.6317036	0.93402207	0.30339617	0.78177166	0.4542542	0.14260668	0.69088924	0.2978778	0.98981583	-0.5168067
0.21456134	0.18061054	0.93065727	0.15712243	0.24219549	0.06832713	0.91024226	0.6049485	0.94140327	0.2037875	0.39597547	0.61020356	0.90678734	0.04203242	0.9747774	0.36723816	0.04903996	0.60768944	0.24327481	0.4906863	-0.359925
